Timestamp,chl,air_temp,PAR_5dm,temp_75dm,temp_10m,latitude,chl_backscatter_fluoro_532nm,PAR_1m,temp_25dm,longitude,chl_DOM_fluoro_460nm,pressure_db_20m,temp_5m,r1,g1,b1,r2,g2,b2,month_day_time_int
2015-10-14 22:10:00,0.43177579299999996,-1.5400366666666667,21.609867116666663,-1.0371975896666668,-0.7601119676666667,74.86996011333333,0.000274582,18.408132526666666,-1.5166874330000002,175.53499566666667,1.7532538389999999,132.32467143333335,-1.4040234086666665,4,136,131,5,55,52,2479020
2015-10-15 22:10:00,0.43992980033333334,-1.5499910000000001,19.055834076666667,-1.3693798780000002,-0.9349544046666667,74.91790641333334,0.00026739399999999995,16.321470401,-1.4966126283333334,174.98136409999998,1.7534237780000002,134.3351593,-1.4865921340000001,4,128,135,4,55,59,2487660
2015-10-16 22:10:00,0.435666858,-1.5600323333333332,21.89560914666667,-1.144337058,-0.736983796,74.90801912,0.00026734866666666663,18.655654746666666,-1.4966996513333335,174.337312,1.722577992,133.99672953333334,-1.4971558653333332,4,123,116,4,49,45,2496300
2015-10-17 22:10:00,0.5363006273333334,-1.590002666666667,14.555487357333334,-0.9872389633333333,-0.7603545786666667,74.87588563666667,0.00027942899999999993,12.403104823,-1.5299945670000001,173.9003954666667,1.6621111326666667,135.00321453333333,-1.5099785323333332,4,132,135,4,56,57,2504940
2015-10-18 22:10:00,0.5569417603333333,-1.6099873333333334,13.848161533666667,-0.93142275,-0.6055605510000001,74.85776930666667,0.00028182033333333333,11.719334935000001,-1.526696483,173.49424383333334,1.753940062,134.99999490000002,-1.3298933903333334,4,135,123,10,60,55,2513580
2015-10-19 22:10:00,0.504027377,-1.5933336666666669,8.203444602,-1.4734024603333333,-0.905182242,74.92245446666666,0.00026981533333333334,6.939255716333332,-1.5233335493333335,172.8708634,1.7536436896666665,134.32884216666665,-1.5200000206666668,4,138,127,5,61,55,2522220
2015-10-20 22:10:00,0.617161078,-1.6100023333333333,2.4889758206666666,-1.3276697793333332,-1.1982225973333334,74.98477311333333,0.0002746386666666666,2.79260847,-1.530005733,172.53147453333335,1.722898149,134.66993203333334,-1.4468060733333334,4,130,129,6,54,55,2530860
2015-10-21 22:10:00,0.6455495136666666,-1.64,3.3733169003333336,-1.12358284,-0.9867856303333333,75.08713298999999,0.00027540666666666665,2.8683156063333333,-1.5499981243333334,172.2925470333333,1.5725404456666665,134.9965159,-1.3162956236666667,4,136,145,4,60,65,2539500
2015-10-22 22:10:00,0.6815945906666666,-1.5966683333333336,1.5638999156666664,-1.4061119160000002,-1.1568208136666667,75.20879040666667,0.00033067366666666666,1.361832075,-1.5233036673333336,172.08674043333335,1.3301894003333334,135.66680399999998,-1.516693473,4,125,127,5,50,51,2548140
2015-10-23 22:10:00,0.4962382446666667,-1.6033270000000002,2.5035063533333335,-1.519993782,-1.5200028816666666,75.28416656,0.0002529746666666667,2.1801372783333335,-1.5200384856666667,171.37889083333334,1.2396172273333332,134.32846576666665,-1.520035267,4,123,136,4,53,59,2556780
2015-10-24 22:10:00,0.455699718,-1.62,0.780033976,-1.5099821883333335,-1.449702382,75.29255746000001,0.00024569333333333333,0.6794911683333335,-1.516621669,170.97775363333335,1.2698841693333334,135.0,-1.519997398,4,126,130,107,97,145,2565420
2015-10-25 22:10:00,0.39117627000000005,-1.620002666666667,0.7805660150000001,-1.5066288706666666,-1.5098891256666667,75.29374026666666,0.0002433406666666667,0.747436224,-1.5132981933333334,171.02324173333332,1.2702258106666668,134.32974753333335,-1.5099647043333333,4,124,136,4,52,58,2574060
2015-10-26 22:10:00,0.43962094333333335,-1.6399989999999998,0.8586047863333333,-1.5265302256666669,-1.506695707666667,75.36892532,0.00024096,0.747637434,-1.5299760100000002,170.92985356666668,1.269799949,135.00025430000002,-1.5299433466666665,4,124,135,5,53,58,2582700
2015-10-27 22:10:00,0.504304118,-1.6500026666666665,0.38839570633333337,-1.51327912,-1.4602773586666666,75.48401868666667,0.00024819433333333335,0.3382279883333334,-1.5299999709999998,170.8051039333333,1.2396048706666667,135.0,-1.5200109483333335,4,118,132,4,54,61,2591340
2015-10-28 22:10:00,0.42370466300000004,-1.6599913333333334,0.3109919943333333,-1.516622106,-1.4331205686666666,75.52299658666666,0.000238498,0.270822262,-1.5299999709999998,170.60389843333334,1.2694016736666667,134.0,-1.5300008453333334,4,120,136,4,52,60,2599980
