deviceId,DataDateTime,DeviceName,GPSLatitude,GPSLongitude,SubmergedBool,PressPod1,PressPod2,SST,TempPod1,TempPod2,TempPod3,TempPod4,TempPod5,TempPod6,TempPod7,37IMSST1,37IMSST2,37IMSST3,37IMSST4,37IMSalinity1,37IMSalinity2,37IMSalinity3,37IMSalinity4,sigT1,sigT2,sigT3,sigT4,LI_192_0,LI_192_0_StdDev,LI_192_1,LI_192_1_StdDev,LI_192_2,LI_192_2_StdDev,LI_192_3,LI_192_3_StdDev,LI_192_4,LI_192_4_StdDev,LI_192_5,LI_192_5_StdDev,LI_192_6,LI_192_6_StdDev,LI_192_7,LI_192_7_StdDev,LI_192_8,LI_192_8_StdDev,MS9_1_Tilt,MS9_1_410nm,MS9_1_440nm,MS9_1_490nm,MS9_1_510nm,MS9_1_550nm,MS9_1_636nm,MS9_1_660nm,MS9_1_685nm,MS9_1_710nm,MS9_1_PAR,ECO_460CDOM,ECO_532nm,ECO_695Chl,Cyclops_Chl,Cyclops_Chl_StdDev,,,
8,6/15/2018 9:00,WB-I-0008,72.423172,-163.582092,0,202,448,-0.33,-1.69,-1.69,-1.69,-1.69,-1.74,-1.76,-1.75,-1.688,-1.6874,-1.6887,-1.3645,32.33095,32.32182,32.31822,31.87913,26.01582,26.0482,26.09493,25.86845,96.7527,-9,7.69794,-9,2.20262,-9,0.15004,-9,0,-9,0,-9,0,-9,0,-9,0,-9,13.41,-0.3299338,-0.5246016,-0.09691875,-0.07002187,-0.08493903,-0.5552224,-0.04778291,0,0,0,0.907,0.00074493,2.3595,1.382489,-9,,,
8,6/15/2018 10:00,WB-I-0008,72.4179,-163.591843,0,201,449,-0.29,-1.68,-1.68,-1.68,-1.68,-1.7,-1.75,-1.74,-1.6812,-1.6774,-1.6862,-1.3628,32.31662,32.30885,32.34703,31.87553,26.00355,26.03697,26.1178,25.86501,54.71532,-9,3.0188,-9,1.061265,-9,2.00E-10,-9,0,-9,0,-9,0,-9,0,-9,0,-9,13.88,-0.3213217,-0.5081898,-0.122187,-0.09898697,-0.1301845,-0.5330175,-0.05122542,0,0,0,0.907,0.0007533,2.2506,1.486176,-9,,,
8,6/15/2018 11:00,WB-I-0008,72.411743,-163.60498,0,200,449,-0.32,-1.68,-1.68,-1.68,-1.67,-1.76,-1.75,-1.74,-1.6747,-1.672,-1.7196,-1.3614,32.30816,32.2991,32.45315,31.86843,25.99606,26.02845,26.20427,25.85873,67.8381,-9,2.86786,-9,0.78665,-9,0,-9,0,-9,0,-9,0,-9,0,-9,0,-9,14.62,-0.2938249,-0.4613554,-0.1378951,-0.1142652,-0.1506318,-0.4781356,-0.05253158,0,0,0,0.907,0.00074493,2.2385,1.912443,-9,,,
8,6/15/2018 12:00,WB-I-0008,72.405785,-163.621796,0,199,445,-0.32,-1.68,-1.68,-1.69,-1.68,-1.75,-1.75,-1.74,-1.6701,-1.6836,-1.7307,-1.3605,32.28656,32.28352,32.40088,31.85408,25.97793,26.01557,26.16157,25.8466,96.08544,-9,4.07538,-9,1.10131,-9,0.15004,-9,0,-9,0,-9,0,-9,0,-9,0,-9,15.03,-0.2524777,-0.3924216,-0.1428118,-0.116273,-0.1484166,-0.4001362,-0.05191974,0,0,0,0.907,0.00074493,2.4563,2.476959,-9,,,
8,6/15/2018 13:00,WB-I-0008,72.400681,-163.644012,0,197,444,0.07,-1.7,-1.7,-1.7,-1.69,-1.75,-1.75,-1.74,-1.693,-1.6946,-1.7566,-1.3599,32.24218,32.23505,32.65434,31.84565,25.9414,25.97547,26.36713,25.83879,118.8835,-9,5.13196,-9,1.10131,-9,0.15004,-9,0,-9,0,-9,0,-9,0,-9,0,-9,17.53,-0.2023148,-0.3097118,-0.1357065,-0.1054271,-0.1256747,-0.3085791,-0.04960824,0,0,0,0.907,0.00076167,2.7951,2.188941,-9,,,
8,6/15/2018 14:00,WB-I-0008,72.396998,-163.66837,0,195.9677,442.9677,0.2325806,-1.690323,-1.690323,-1.7,-1.7,-1.75,-1.75,-1.74,-1.689965,-1.689552,-1.755361,-1.358945,32.21874,32.21371,32.63662,31.83692,25.9218,25.95753,26.35221,25.83119,162.5815,-9,5.229023,-9,1.452302,-9,0.1550329,-9,0.000828789,-9,4.41E-06,-9,3.02E-07,-9,0,-9,0,-9,17.96,-0.1483705,-0.2215492,-0.1153479,-0.08214399,-0.08454161,-0.2130241,-0.04581542,0,0,0,0.9092781,0.0007793,2.710563,2.227201,-9,,,
8,6/15/2018 15:00,WB-I-0008,72.394287,-163.693817,0,196,444,0.35,-1.69,-1.69,-1.7,-1.7,-1.76,-1.75,-1.74,-1.688,-1.6904,-1.7398,-1.3605,32.20771,32.20324,32.44686,31.84178,25.91281,25.94905,26.19769,25.83519,260.565,-9,6.7923,-9,2.20262,-9,0.30008,-9,0.15477,-9,0,-9,0,-9,0,-9,0,-9,19.16,-0.09567953,-0.1362572,-0.08050527,-0.04684027,-0.02715322,-0.1230307,-0.04075962,0,0,0,0.907,0.0007533,2.6862,2.615208,-9,,,
8,6/15/2018 16:00,WB-I-0008,72.392136,-163.718597,0,195,445,0.39,-1.71,-1.71,-1.71,-1.71,-1.75,-1.75,-1.74,-1.7028,-1.7032,-1.7558,-1.3576,32.21202,32.21244,32.68843,31.82556,25.91615,25.95632,26.39386,25.82148,325.5117,-9,14.79212,-9,5.50655,-9,0.7502,-9,0.15477,-9,0,-9,0,-9,0,-9,0,-9,18.12,-0.0492763,-0.06215913,-0.02994759,0.0000675,0.04383518,-0.0481588,-0.0346592,0,0,0.1264712,0.907,0.00074493,2.6983,2.684332,-9,,,
8,6/15/2018 17:00,WB-I-0008,72.389953,-163.741675,0,197,446,0.3477419,-1.71,-1.71,-1.72,-1.719677,-1.75,-1.75,-1.74,-1.708145,-1.7096,-1.742416,-1.352158,32.21602,32.22542,32.47976,31.80347,25.92046,25.96796,26.22495,25.80439,483.2451,-9,30.19005,-9,11.79188,-9,1.490959,-9,0.463555,-9,0.1493133,-9,0.000817765,-9,0,-9,0,-9,16.98,-0.01419534,-0.00757826,0.03170613,0.06363745,0.1311097,0.002032037,-0.02773248,0,0,0.507863,0.997788,0.000720133,2.552187,1.737258,-9,,,
8,6/15/2018 18:00,WB-I-0008,72.387195,-163.763287,0,198,446.9667,0.764,-1.719833,-1.71,-1.72,-1.719667,-1.75,-1.75,-1.74,-1.709743,-1.712727,-1.744513,-1.351013,32.22239,32.22878,32.48074,31.80268,25.92615,25.97123,26.22627,25.80419,863.9539,-9,56.38063,-9,20.99712,-9,2.685968,-9,0.7662383,-9,0.3013102,-9,0.1463966,-9,0,-9,0,-9,16.46,0.004528814,0.01916209,0.1220858,0.1677756,0.2768295,0.01798206,-0.02019782,0,0,1.264871,0.9063444,0.000686903,2.312383,1.57503,-9,,,
8,6/15/2018 19:00,WB-I-0008,72.384041,-163.784042,0,198,447,1.85,-1.73,-1.72,-1.73,-1.72,-1.74,-1.75,-1.74,-1.7188,-1.7204,-1.7322,-1.3496,32.24852,32.25093,32.48815,31.80966,25.94757,25.9894,26.23203,25.80981,1166.815,-9,81.65854,-9,26.27411,-9,4.05108,-9,1.39293,-9,0.6064,-9,0.14967,-9,0,-9,0,-9,16.3,0.03909973,0.06835788,0.2211557,0.2791243,0.4344438,0.05391509,-0.01227355,0,0,2.20657,0.907,0.00069471,2.5168,1.843318,-9,,,
8,6/15/2018 20:00,WB-I-0008,72.380363,-163.80481,0,199,449,3.07,-1.73,-1.73,-1.73,-1.72,-1.75,-1.75,-1.74,-1.7238,-1.7241,-1.7313,-1.3491,32.26905,32.26548,32.46457,31.80858,25.96484,26.00177,26.21333,25.8094,1213.412,-9,98.56382,-9,31.466,-9,4.95132,-9,1.70247,-9,0.758,-9,0.2223588,-9,0,-9,0,-9,16.24,0.06549429,0.1057752,0.2938135,0.3597941,0.5489494,0.07992356,-0.004178024,0,0,2.894707,0.907,0.00067797,2.178,1.877881,-9,,,
8,6/15/2018 21:00,WB-I-0008,72.376099,-163.826965,0,200,448,3.59,-1.73,-1.73,-1.73,-1.72,-1.75,-1.75,-1.74,-1.7231,-1.7225,-1.7441,-1.3485,32.27992,32.27841,32.60339,31.80903,25.97414,26.01273,26.32689,25.81023,880.2272,-9,106.8655,-9,33.98328,-9,5.40144,-9,1.85724,-9,0.758,-9,0.29934,-9,0,-9,0,-9,16.11,0.08316368,0.1317575,0.341374,0.4114935,0.6236906,0.0969636,0.003656044,0,0,3.35075,0.907,0.0006696,2.2748,2.327189,-9,,,
8,6/15/2018 22:00,WB-I-0008,72.371582,-163.851196,0,201,449,3.04,-1.72,-1.71,-1.72,-1.71,-1.75,-1.75,-1.74,-1.7128,-1.7132,-1.7291,-1.3496,32.26331,32.2597,32.52646,31.80966,25.9609,25.99781,26.26452,25.81125,1021.575,-9,101.1298,-9,38.23119,-9,6.054645,-9,1.70247,-9,0.6064,-9,0.29934,-9,0,-9,0,-9,15.7,0.0728687,0.111348,0.2986061,0.362898,0.555593,0.07964761,0.01170778,0,0,2.954206,0.907,0.00067797,2.3958,2.17742,-9,,,
8,6/15/2018 23:00,WB-I-0008,72.367134,-163.876862,0,202,449,3.11,-1.69,-1.69,-1.7,-1.69,-1.75,-1.75,-1.74,-1.6934,-1.6922,-1.7444,-1.35,32.18812,32.20201,32.60608,31.80407,25.89988,25.95097,26.33004,25.8072,1039.813,-9,118.7898,-9,36.50056,-9,5.55148,-9,1.70247,-9,0.6064,-9,0.29934,-9,0,-9,0,-9,14.57,0.08509855,0.1269446,0.336435,0.4088902,0.6180891,0.1005855,0.004909312,0,0,3.331156,0.9977,0.00067797,2.8556,2.868664,-9,,,
8,6/16/2018 0:00,WB-I-0008,72.363243,-163.902847,0,201,450,3.32,-1.68,-1.68,-1.68,-1.67,-1.75,-1.75,-1.74,-1.6749,-1.6748,-1.7172,-1.3489,32.13626,32.12937,32.40773,31.78951,25.85688,25.89111,26.1678,25.79489,895.5742,-9,128.4499,-9,38.54585,-9,6.0016,-9,1.85724,-9,0.6064,-9,0.29934,-9,0,-9,0,-9,13.97,0.08878576,0.1286816,0.3484715,0.4240762,0.636978,0.1099333,0.008912807,0,0,3.460209,0.9977,0.00067797,3.1823,3.721199,-9,,,
8,6/16/2018 1:00,WB-I-0008,72.360161,-163.928345,0,201,447,1.92,-1.67,-1.67,-1.67,-1.66,-1.74,-1.75,-1.74,-1.6633,-1.6632,-1.6727,-1.3482,32.11679,32.10977,32.21344,31.78563,25.84082,25.87494,26.00899,25.79173,930.3829,-9,100.8279,-9,27.06076,-9,4.65124,-9,1.39293,-9,0.4548,-9,0.14967,-9,0,-9,0,-9,13.74,0.06155154,0.09115569,0.2646552,0.3285207,0.5026065,0.07412857,-0.0035281,0,0,2.63866,0.9977,0.00069471,3.1339,2.995393,-9,,,
8,6/16/2018 2:00,WB-I-0008,72.35731,-163.952899,0,200.0323,446.0968,1.669032,-1.630645,-1.620968,-1.630645,-1.630645,-1.748065,-1.75,-1.74,-1.626939,-1.6279,-1.70701,-1.346332,32.08855,32.08455,32.411,31.77081,25.81664,25.85323,26.16976,25.7792,852.1461,-9,114.401,-9,36.74826,-9,5.107092,-9,1.551264,-9,0.6063016,-9,0.1496001,-9,0,-9,0,-9,15.94,0.06579811,0.09733991,0.2897662,0.3620094,0.5455945,0.09444462,0.002306132,0,0,2.915545,0.9968534,0.000695084,3.153738,4.203025,-9,,,
8,6/16/2018 3:00,WB-I-0008,72.354782,-163.97699,0,200,443,0.96,-1.6,-1.6,-1.6,-1.6,-1.75,-1.75,-1.74,-1.5995,-1.5979,-1.7433,-1.3476,32.07872,32.07437,32.62179,31.77994,25.80804,25.84429,26.34183,25.78662,788.9238,-9,94.03562,-9,30.20736,-9,4.20112,-9,1.23816,-9,0.4548,-9,0.14967,-9,0,-9,0,-9,15.59,0.04285995,0.06651235,0.2185947,0.2799253,0.429917,0.0612968,-0.003232909,0,0,2.213012,0.907,0.00067797,3.1097,4.297236,-9,,,
8,6/16/2018 4:00,WB-I-0008,72.352715,-163.99707,0,200,444,0.39,-1.58,-1.58,-1.58,-1.57,-1.72,-1.75,-1.74,-1.5786,-1.5784,-1.5849,-1.3469,32.05892,32.05278,32.06984,31.77687,25.7915,25.82632,25.88993,25.78411,644.7956,-9,72.60214,-9,20.13824,-9,3.30088,-9,0.92862,-9,0.3032,-9,0.14967,-9,0,-9,0,-9,14.33,0.02551913,0.03948065,0.1616684,0.2143415,0.34026,0.03608169,-0.009049903,0,0,1.663079,0.9977,0.00072819,3.146,2.868664,-9,,,
8,6/16/2018 5:00,WB-I-0008,72.350746,-164.01387,0,200,443,0.2,-1.56,-1.56,-1.56,-1.55,-1.74,-1.75,-1.74,-1.5515,-1.5495,-1.6654,-1.3466,32.03659,32.02755,32.25195,31.77559,25.77277,25.80518,26.03963,25.78307,476.8685,-9,51.16866,-9,17.14897,-9,2.2506,-9,0.61908,-9,0.1516,-9,0,-9,0,-9,0,-9,14.66,-0.01068204,0.00575437,0.08977893,0.1295664,0.2231491,0.004347209,-0.01402553,0,0,0.9528455,0.907,0.00067797,3.3759,3.006913,-9,,,
8,6/16/2018 6:00,WB-I-0008,72.348457,-164.028732,0,200,444,-0.03,-1.59,-1.59,-1.6,-1.6,-1.75,-1.75,-1.74,-1.5823,-1.5823,-1.6906,-1.3452,32.01428,32.00161,32.31683,31.77096,25.75533,25.78485,26.09289,25.77928,341.0811,-9,36.37654,-9,10.06912,-9,1.65044,-9,0.46431,-9,0.1516,-9,0,-9,0,-9,0,-9,15.46,-0.0446722,-0.007126265,0.04364524,0.07669884,0.148994,-0.004524668,-0.01818825,0,0,0.5865915,0.907,0.00071982,3.5816,3.387098,-9,,,
8,6/16/2018 7:00,WB-I-0008,72.345795,-164.04393,0,200,441,-0.4,-1.62,-1.62,-1.62,-1.62,-1.73,-1.74,-1.74,-1.6197,-1.6179,-1.661,-1.3444,31.97587,31.9665,32.15585,31.77107,25.72495,25.75712,25.96148,25.77935,261.0099,-9,28.82954,-9,9.28247,-9,1.20032,-9,0.30954,-9,2.00E-10,-9,0,-9,0,-9,0,-9,15.75,-0.07366028,-0.01958226,0.01459675,0.04492489,0.105224,-0.01335408,-0.02156655,0,0,0.3797544,0.9977,0.00073656,3.5695,3.870969,-9,,,
8,6/16/2018 8:00,WB-I-0008,72.342724,-164.057459,0,200,442,-0.4996774,-1.580645,-1.570968,-1.590645,-1.6,-1.71,-1.74,-1.74,-1.573894,-1.590445,-1.621855,-1.344103,31.84087,31.89234,32.10441,31.77081,25.61433,25.6963,25.91883,25.77913,184.2587,-9,20.05513,-9,7.455833,-9,0.7544976,-9,0.1541442,-9,0.000240498,-9,0,-9,0,-9,0,-9,15.4,-0.09737895,-0.03108514,-0.007377986,0.01099367,0.05992032,-0.0211,-0.02418889,0,0,0.1863741,0.9970418,0.000728624,3.401318,3.736267,-9,,,
8,6/16/2018 9:00,WB-I-0008,72.339943,-164.070816,0,201,443,-0.39,-1.56,-1.56,-1.57,-1.57,-1.71,-1.73,-1.73,-1.5595,-1.5614,-1.6749,-1.3418,31.83011,31.86201,32.39113,31.76653,25.60576,25.67152,26.15337,25.77607,168.4832,-9,13.88648,-9,5.03456,-9,0.45012,-9,0.15477,-9,0,-9,0,-9,0,-9,0,-9,12.85,-0.1155609,-0.0411064,-0.01799285,-0.01927296,0.02914746,-0.02732,-0.02608376,0,0,0.08403932,0.907,0.00073656,3.1702,5.403227,-9,,,
8,6/16/2018 10:00,WB-I-0008,72.337669,-164.081406,0,203,443,-2.04,-1.52,-1.52,-1.53,-1.54,-1.72,-1.74,-1.73,-1.5187,-1.5136,-1.6607,-1.3376,31.81188,31.82527,32.33265,31.74663,25.59102,25.64159,26.10651,25.76078,586.6328,-9,11.17849,-9,4.09058,-9,0.45012,-9,2.00E-10,-9,0,-9,0,-9,0,-9,0,-9,11.79,-0.127939,-0.04911755,-0.02339343,-0.0449146,0.02195016,-0.03157163,-0.02727962,0,0,0.06328773,0.907,0.00077841,3.4243,7.926269,-9,,,
8,6/16/2018 11:00,WB-I-0008,72.335434,-164.092651,0,203,443,-2.68,-1.54,-1.54,-1.53,-1.53,-1.73,-1.74,-1.73,-1.5347,-1.5212,-1.7201,-1.3355,31.74722,31.81334,32.55053,31.7403,25.53888,25.63207,26.28484,25.7556,629.2262,-9,10.26392,-9,3.93325,-9,0.45012,-9,0,-9,0,-9,0,-9,0,-9,0,-9,11.76,-0.1342457,-0.05459012,-0.02394837,-0.06048292,0.01328734,-0.03341248,-0.02780494,0,0,0.03831068,0.9977,0.00073656,3.4364,7.430877,-9,,,
8,6/16/2018 12:00,WB-I-0008,72.332947,-164.104248,0,204,444,-2.8,-1.53,-1.52,-1.54,-1.55,-1.74,-1.74,-1.73,-1.5291,-1.5294,-1.6547,-1.3391,31.71569,31.76687,32.40793,31.74577,25.51364,25.59501,26.168,25.7606,759.7867,-9,11.77332,-9,4.56257,-9,0.45012,-9,0,-9,0,-9,0,-9,0,-9,0,-9,11.5,-0.1342139,-0.05699561,-0.02002631,-0.06052966,0.01875859,-0.03240009,-0.02768821,0,0,0.05408564,0.907,0.00071982,3.4122,5.668204,-9,,,
8,6/16/2018 13:00,WB-I-0008,72.330589,-164.117752,0,203,443,-2.69,-1.53,-1.53,-1.53,-1.54,-1.75,-1.74,-1.74,-1.5291,-1.5191,-1.7032,-1.3406,31.7194,31.74516,32.30939,31.76197,25.51617,25.57668,26.08855,25.7733,410.5873,-9,12.98084,-9,4.7199,-9,0.45012,-9,0.15477,-9,0,-9,0,-9,0,-9,0,-9,12.19,-0.1275761,-0.05580553,-0.01199589,-0.03960652,0.02507659,-0.02809206,-0.02695788,0,0,0.072302,0.907,0.00069471,3.4485,5.126729,-9,,,
8,6/16/2018 14:00,WB-I-0008,72.328509,-164.130143,0,202.9677,436.9677,-2.414194,-1.559677,-1.559677,-1.55,-1.559677,-1.74,-1.740323,-1.730323,-1.556987,-1.543242,-1.704132,-1.34041,31.69481,31.73298,32.36078,31.76663,25.4968,25.56731,26.13032,25.77706,206.6494,-9,19.3569,-9,7.133073,-9,0.7356772,-9,0.1506205,-9,0,-9,3.01E-07,-9,0,-9,0,-9,11.73,-0.1140653,-0.05049139,-0.000225753,0.007734804,0.05515544,-0.02004593,-0.02564244,0,0,0.1686016,0.9070102,0.000754029,3.287694,5.992888,-9,,,
8,6/16/2018 15:00,WB-I-0008,72.326698,-164.141678,0,202,438,-1.95,-1.55,-1.55,-1.55,-1.57,-1.72,-1.74,-1.73,-1.5467,-1.5437,-1.6968,-1.3384,31.67867,31.70519,32.47208,31.76414,25.48301,25.5443,26.2201,25.77452,228.6478,-9,20.82972,-9,7.70917,-9,0.7502,-9,0.15477,-9,0,-9,0,-9,0,-9,0,-9,12.29,-0.0934139,-0.04052471,-0.01246108,0.01275042,0.06116083,-0.00781928,-0.02377035,0,0,0.1921254,0.9070297,0.000640459,3.528953,5.322582,-9,,,
8,6/16/2018 16:00,WB-I-0008,72.325111,-164.15097,0,202,438,-1.02,-1.55,-1.55,-1.57,-1.56,-1.72,-1.74,-1.74,-1.5439,-1.5516,-1.7213,-1.3389,31.6243,31.71677,32.54853,31.76781,25.4388,25.55387,26.28276,25.77752,624.1105,-9,49.20644,-9,18.40761,-9,2.2506,-9,0.61908,-9,0,-9,0,-9,0,-9,0,-9,12.5,-0.06535479,-0.025377,0.0810717,0.1254612,0.2138349,0.007106729,-0.02137009,0,0,0.9080433,0.907,0.0006696,3.3396,4.723504,-9,,,
8,6/16/2018 17:00,WB-I-0008,72.32361,-164.157991,0,200,436.9032,-0.7070968,-1.53,-1.53,-1.550323,-1.540323,-1.719677,-1.73,-1.73,-1.528281,-1.546581,-1.686484,-1.338932,31.61787,31.74054,32.44597,31.77518,25.4323,25.57209,26.1977,25.78254,403.1368,-9,36.70702,-9,13.74267,-9,1.488985,-9,0.4569915,-9,0.1489588,-9,0.00081287,-9,0,-9,0,-9,12.83,-0.02962061,-0.004519757,0.04093634,0.07345453,0.1464511,0.005143924,-0.01847014,0,0,0.5865336,0.907,0.00067924,3.207676,2.531243,-9,,,
8,6/16/2018 18:00,WB-I-0008,72.321823,-164.162888,0,202,436,0.11,-1.54,-1.54,-1.56,-1.55,-1.72,-1.73,-1.73,-1.5367,-1.5367,-1.6853,-1.3356,31.62736,31.67643,32.46406,31.76484,25.44114,25.5208,26.21333,25.77502,727.8694,-9,67.77206,-9,25.95945,-9,3.528024,-9,0.92862,-9,0.3032,-9,0.14967,-9,0,-9,0,-9,12.55,0.01405593,0.02663427,0.1403028,0.1909115,0.3068463,0.02807908,-0.01509896,0,0,1.454903,0.907,0.00065286,3.4848,10.26498,-9,,,
8,6/16/2018 19:00,WB-I-0008,72.319656,-164.166153,0,202,436,0.97,-1.54,-1.54,-1.55,-1.56,-1.72,-1.73,-1.72,-1.5392,-1.5414,-1.7174,-1.3266,31.6476,31.69037,32.53427,31.7378,25.45762,25.53222,26.27109,25.75286,748.4433,-9,75.01718,-9,29.42071,-9,3.30088,-9,1.08339,-9,0.3032,-9,0.14967,-9,0,-9,0,-9,12.03,0.02416837,0.0390826,0.1613392,0.2133402,0.3374593,0.0365991,-0.01128502,0,0,1.653083,0.907,0.00068634,3.2307,9.884795,-9,,,
8,6/16/2018 20:00,WB-I-0008,72.316956,-164.168301,0,202.9032,435.8065,2.258065,-1.535082,-1.54,-1.549677,-1.550164,-1.729677,-1.729677,-1.72,-1.536548,-1.534313,-1.698977,-1.333035,31.67033,31.68873,32.44165,31.74055,25.47645,25.53116,26.19586,25.75569,929.9589,-9,97.33258,-9,38.65847,-9,4.364451,-9,1.396853,-9,0.4571263,-9,0.1507801,-9,0,-9,0,-9,11.93,0.05410176,0.07794348,0.2431181,0.3057187,0.4679951,0.06742075,-0.00705681,0,0,2.434218,0.9069992,0.00066902,3.512976,5.893187,-9,,,
8,6/16/2018 21:00,WB-I-0008,72.313583,-164.169983,0,203,436,2.98,-1.52,-1.52,-1.54,-1.57,-1.72,-1.73,-1.72,-1.522,-1.5275,-1.6973,-1.3307,31.6834,31.69397,32.49104,31.74612,25.48679,25.53531,26.23599,25.76019,1031.028,-9,114.5635,-9,44.68172,-9,5.2514,-9,1.70247,-9,0.6064,-9,0.29934,-9,0,-9,0,-9,11.26,0.07272268,0.1064266,0.2990451,0.371776,0.5592731,0.08999581,-0.00244279,0,0,2.983471,0.907,0.00063612,3.146,8.202767,-9,,,
8,6/16/2018 22:00,WB-I-0008,72.309929,-164.171661,0,204,437,3.56,-1.51,-1.51,-1.54,-1.57,-1.72,-1.73,-1.73,-1.5079,-1.5258,-1.7037,-1.3278,31.68404,31.72306,32.51592,31.74317,25.48748,25.55937,26.25683,25.7582,1004.338,-9,117.4313,-9,45.6257,-9,5.40144,-9,1.85724,-9,0.758,-9,0.29934,-9,0,-9,0,-9,11.11,0.08060819,0.1167761,0.3158011,0.3903331,0.5859129,0.09492845,0.001602077,0,0,3.145917,0.907,0.00062775,2.8435,7.235025,-9,,,
8,6/16/2018 23:00,WB-I-0008,72.306053,-164.174133,0,204,437,4.72,-1.48,-1.48,-1.53,-1.54,-1.71,-1.73,-1.72,-1.4792,-1.507,-1.6084,-1.3238,31.68833,31.73226,32.36669,31.68079,25.49033,25.56642,26.13343,25.70752,836.9664,-9,126.6387,-9,48.30031,-9,6.0016,-9,2.01201,-9,0.758,-9,0.29934,-9,0,-9,0,-9,11.38,0.09543003,0.1377645,0.3553129,0.4339889,0.6478227,0.1089675,0.007729165,0,0,3.528218,0.907,0.00061938,2.662,5.794932,-9,,,
8,6/17/2018 0:00,WB-I-0008,72.302116,-164.178085,0,203,437,4.61,-1.45,-1.46,-1.49,-1.43,-1.72,-1.72,-1.72,-1.4496,-1.5042,-1.4467,-1.3217,31.67877,31.78267,32.26098,31.67174,25.48143,25.6068,26.0432,25.69965,938.0563,-9,154.2607,-9,60.25739,-9,7.35196,-9,2.63109,-9,1.0612,-9,0.44901,-9,0,-9,0,-9,11.13,0.1272641,0.1844458,0.4567265,0.54957,0.8094854,0.1491875,0.02663262,0,0,4.522441,0.907,0.00059427,2.5047,8.7212,-9,,,
8,6/17/2018 1:00,WB-I-0008,72.298561,-164.183289,0,203,435,4.78,-1.42,-1.45,-1.47,-1.29,-1.7,-1.71,-1.72,-1.4138,-1.459,-1.5755,-1.32,31.64785,31.8148,32.32177,31.66789,25.45551,25.63184,26.0957,25.69649,767.0154,-9,150.6381,-9,57.89744,-9,7.20192,-9,2.47632,-9,1.0612,-9,0.4385809,-9,0,-9,0,-9,10.78,0.1298926,0.1873769,0.4520436,0.5427613,0.8002037,0.1425647,0.02436978,0,0,4.464621,0.907,0.00064449,2.3595,7.557605,-9,,,
8,6/17/2018 2:00,WB-I-0008,72.295608,-164.188607,0,203.9677,436,4.126129,-1.43,-1.44,-1.34129,-1.249677,-1.679677,-1.700323,-1.710323,-1.423187,-1.401203,-1.515348,-1.314894,31.64413,31.82083,32.3201,31.66033,25.45318,25.63582,26.09336,25.69069,590.6605,-9,136.995,-9,52.53987,-9,7.193249,-9,2.320421,-9,0.9139494,-9,0.4490815,-9,0,-9,0,-9,10.31,0.1145752,0.1645315,0.4057041,0.4891248,0.7267719,0.1246132,0.01639504,0,0,4.009808,0.9070134,0.00062838,2.480265,6.284411,-9,,,
8,6/17/2018 3:00,WB-I-0008,72.293182,-164.192825,0,201,433,3.75,-1.42,-1.43,-1.31,-1.21,-1.67,-1.69,-1.71,-1.4139,-1.3734,-1.6248,-1.3072,31.63358,31.83571,32.39105,31.62079,25.44298,25.64579,26.15216,25.65702,418.372,-9,131.6197,-9,49.55895,-9,6.45172,-9,2.32155,-9,0.9096,-9,0.44901,-9,0,-9,0,-9,11.54,0.1100328,0.1604538,0.3986661,0.4821505,0.7160832,0.1241449,0.01597985,0,0,3.94847,0.907,0.00064449,2.2869,10.38019,-9,,,
8,6/17/2018 4:00,WB-I-0008,72.291336,-164.19516,0,203,433,2.46,-1.375,-1.4,-1.33,-1.18,-1.65,-1.68,-1.7,-1.3407,-1.3675,-1.6363,-1.3067,31.6,31.80343,32.39987,31.61617,25.41496,25.62042,26.16055,25.65421,394.017,-9,109.4315,-9,42.00711,-9,5.55148,-9,2.01201,-9,0.758,-9,0.44901,-9,0,-9,0,-9,11.13,0.08758103,0.1309252,0.3337643,0.4074216,0.6105335,0.09410059,0.003168662,0,0,3.290348,0.907,0.00060264,2.2264,8.156684,-9,,,
8,6/17/2018 5:00,WB-I-0008,72.289757,-164.196136,0,201,432,1.45,-1.39,-1.34,-1.35,-1.31,-1.68,-1.68,-1.68,-1.388,-1.3905,-1.5676,-1.3046,31.62279,31.78362,32.34985,31.61367,25.43362,25.60395,26.11736,25.65118,329.9601,-9,72.14932,-9,28.63406,-9,3.751,-9,1.39293,-9,0.4548,-9,0.14967,-9,0,-9,0,-9,11.14,0.04753285,0.07407542,0.2117533,0.2658406,0.4160109,0.04284251,-0.01296744,0,0,2.10669,0.907,0.00061101,2.3837,6.163596,-9,,,
8,6/17/2018 6:00,WB-I-0008,72.288261,-164.194504,0,201,434,0.86,-1.37,-1.32,-1.33,-1.33,-1.68,-1.68,-1.68,-1.4023,-1.3369,-1.5134,-1.299,31.63947,31.75758,32.29797,31.59862,25.44749,25.58151,26.07393,25.63883,390.4583,-9,71.24368,-9,28.94872,-9,3.751,-9,1.39293,-9,0.6064,-9,0.14967,-9,0,-9,0,-9,10.23,0.03296656,0.06108429,0.2018388,0.258598,0.4023327,0.0452226,-0.02796623,0,0,2.019464,0.907,0.00060264,2.5168,7.396315,-9,,,
