deviceId,DataDateTime,DeviceName,GPSLatitude,GPSLongitude,SubmergedBool,PressPod1,PressPod2,SST,TempPod1,TempPod2,TempPod3,TempPod4,TempPod5,TempPod6,TempPod7,37IMSST1,37IMSST2,37IMSST3,37IMSST4,37IMSalinity1,37IMSalinity2,37IMSalinity3,37IMSalinity4,sigT1,sigT2,sigT3,sigT4,LI_192_0,LI_192_0_StdDev,LI_192_1,LI_192_1_StdDev,LI_192_2,LI_192_2_StdDev,LI_192_3,LI_192_3_StdDev,LI_192_4,LI_192_4_StdDev,LI_192_5,LI_192_5_StdDev,LI_192_6,LI_192_6_StdDev,LI_192_7,LI_192_7_StdDev,LI_192_8,LI_192_8_StdDev,MS9_1_Tilt,MS9_1_410nm,MS9_1_440nm,MS9_1_490nm,MS9_1_510nm,MS9_1_550nm,MS9_1_636nm,MS9_1_660nm,MS9_1_685nm,MS9_1_710nm,MS9_1_PAR,ECO_460CDOM,ECO_532nm,ECO_695Chl,Cyclops_Chl,Cyclops_Chl_StdDev
7,4/27/2018 12:00,WB-I-0007,72.076195,-157.385284,0,207,0,-10.57,-1.66,-1.65,-1.65,-1.65,0,0,0,-1.6553,-1.6558,-1.6566,-353.9418,30.54729,30.55056,30.57478,-353.9418,24.57114,24.61311,24.68082,-353.9418,5.19525,-9,0,-9,0,-9,0,-9,0,-9,0,-9,0,-9,0,-9,0,-9,3.02,-0.05778706,-0.06528764,-0.07064528,-0.04613998,-0.07323493,-0.1025744,-0.07319408,-0.04586925,0,0,1.814,0.000319293,0.8712,2.775858,-9
7,4/27/2018 13:00,WB-I-0007,72.077711,-157.389599,0,207,0,-10.20129,-1.659677,-1.65,-1.65,-1.65,0,0,0,-1.65519,-1.655103,-1.656032,-354.4589,30.54529,30.54742,30.57998,-354.4589,24.56952,24.61055,24.68502,-354.4589,26.57119,-9,0.5746042,-9,0.3054988,-9,0.1439053,-9,0,-9,0,-9,0.000557022,-9,0,-9,0,-9,2.9,-0.01910925,-0.02099473,-0.01292042,0.006213391,-0.002640002,-0.086585,-0.06662734,-0.0434761,0,0.007691524,1.816442,0.000319078,0.8109016,2.644195,-9
7,4/27/2018 14:00,WB-I-0007,72.079231,-157.392914,0,207,0,-10.55,-1.66,-1.65,-1.65,-1.65,0,0,0,-1.6552,-1.6547,-1.6579,-354.9759,30.54417,30.54751,30.57653,-354.9759,24.5686,24.61061,24.68226,-354.9759,79.8914,-9,2.07872,-9,1.5782,-9,0.91194,-9,0.44283,-9,0.28442,-9,0.15056,-9,0,-9,0,-9,2.94,0.03873471,0.04612844,0.07459509,0.08528664,0.1037726,-0.05940118,-0.05693888,-0.0397232,0,0.6125515,1.814,0.000319293,0.7986,2.552513,-9
7,4/27/2018 15:00,WB-I-0007,72.080635,-157.395401,0,207,0,-10.45,-1.66,-1.65,-1.65,-1.66,0,0,0,-1.6559,-1.6554,-1.6571,-355.493,30.54214,30.55001,30.59204,-355.493,24.56697,24.61266,24.69484,-355.493,140.0408,-9,4.4544,-9,3.1564,-9,1.82388,-9,0.88566,-9,0.56884,-9,0.30112,-9,0,-9,0,-9,2.94,0.1375591,0.1556355,0.2111838,0.1992628,0.273825,-0.02012368,-0.04415622,-0.03458955,0,1.685409,1.814,0.00032748,0.7865,2.541877,-9
7,4/27/2018 16:00,WB-I-0007,72.081833,-157.397995,0,207,0,-9.43,-1.66,-1.65,-1.65,-1.66,0,0,0,-1.6574,-1.6559,-1.6577,-356.0101,30.54369,30.55135,30.58717,-356.0101,24.56825,24.61375,24.6909,-356.0101,719.4844,-9,12.76928,-9,8.99574,-9,5.01567,-9,2.65698,-9,1.56431,-9,0.90336,-9,0,-9,0,-9,2.89,0.3029286,0.3709189,0.5933765,0.5708669,0.7868943,0.02463452,-0.02830691,-0.02805419,0,4.702336,1.814,0.000319293,0.7623,2.626961,-9
7,4/27/2018 17:00,WB-I-0007,72.082817,-157.400787,0,207,0,-8.33,-1.66,-1.65,-1.66,-1.65,0,0,0,-1.658,-1.6576,-1.6579,-356.5272,30.5465,30.55159,30.59492,-356.5272,24.57054,24.61397,24.69719,-356.5272,613.2704,-9,18.70848,-9,13.4147,-9,7.44751,-9,3.83786,-9,2.27536,-9,1.5056,-9,0,-9,0,-9,2.98,0.4716418,0.5716891,0.8970705,0.8535337,1.181145,0.05811809,-0.009418463,-0.02009614,0,7.162131,1.814,0.00032748,0.7744,2.520607,-9
7,4/27/2018 18:00,WB-I-0007,72.083665,-157.404851,0,207,0,-4.528387,-1.650323,-1.66,-1.66,-1.66,0,0,0,-1.657229,-1.65699,-1.658771,-357.0443,30.54785,30.55422,30.58274,-357.0443,24.57162,24.6161,24.68732,-357.0443,492.2324,-9,27.94142,-9,20.42485,-9,11.34967,-9,5.876321,-9,3.537169,-9,2.24577,-9,0,-9,0,-9,2.85,0.7030306,0.8518683,1.348978,1.281894,1.784553,0.1143276,0.01248158,-0.01069444,0,10.87167,1.814,0.000319245,0.7746592,2.337287,-9
7,4/27/2018 19:00,WB-I-0007,72.08448,-157.410706,0,207,0,-2.76,-1.66,-1.66,-1.66,-1.66,0,0,0,-1.6581,-1.6576,-1.6577,-357.5613,30.54962,30.55502,30.58566,-357.5613,24.57307,24.61676,24.68967,-357.5613,479.9257,-9,36.52608,-9,26.67158,-9,14.59104,-9,7.67572,-9,4.69293,-9,3.0112,-9,0,-9,0,-9,2.76,0.9239497,1.114394,1.760619,1.666025,2.258609,0.1635711,0.03456556,0.000171887,0,14.05383,1.814,0.000319293,0.7623,2.456794,-9
7,4/27/2018 20:00,WB-I-0007,72.085457,-157.418274,0,207,0,-0.39,-1.66,-1.66,-1.66,-1.66,0,0,0,-1.6563,-1.6587,-1.6572,-358.0784,30.55532,30.5578,30.58514,-358.0784,24.57768,24.61903,24.68924,-358.0784,531.7627,-9,44.544,-9,32.82656,-9,17.78283,-9,9.29943,-9,5.6884,-9,3.61344,-9,0,-9,0,-9,2.91,1.117129,1.348353,2.054518,1.935465,2.749868,0.2092279,0.05556906,0.01179134,0,16.91635,1.814,0.000311106,0.7623,2.37171,-9
7,4/27/2018 21:00,WB-I-0007,72.086609,-157.427231,0,207,0,-0.44,-1.65,-1.65,-1.65,-1.66,0,0,0,-1.6572,-1.6581,-1.6566,-358.5955,30.55927,30.55828,30.58947,-358.5955,24.5809,24.61942,24.69275,-358.5955,548.3875,-9,48.70144,-9,36.14078,-9,19.45472,-9,10.18509,-9,6.25724,-9,4.06512,-9,0,-9,0,-9,2.89,1.223734,1.422059,2.242831,2.112711,3.000063,0.230943,0.06472058,0.01761541,0,18.41087,1.814,0.000319293,0.7865,2.456794,-9
7,4/27/2018 22:00,WB-I-0007,72.088222,-157.437287,0,207,0,0.05580645,-1.65,-1.650323,-1.650323,-1.66,0,0,0,-1.657003,-1.658206,-1.658581,-359.1126,30.56004,30.55947,30.65299,-359.1126,24.58152,24.62038,24.74435,-359.1126,566.9309,-9,53.56503,-9,39.74001,-9,21.41318,-9,11.21276,-9,6.817023,-9,4.359834,-9,0,-9,0,-9,2.92,1.352215,1.584943,2.502154,2.355281,3.336985,0.2619582,0.07923814,0.02509291,0,20.52646,1.813992,0.000319588,0.786367,2.427241,-9
7,4/27/2018 23:00,WB-I-0007,72.090202,-157.44725,0,207,0,-0.05,-1.65,-1.65,-1.65,-1.65,0,0,0,-1.6559,-1.6582,-1.6587,-359.6297,30.56191,30.56209,30.63405,-359.6297,24.58302,24.62251,24.72898,-359.6297,558.2007,-9,53.74976,-9,40.08628,-9,21.43059,-9,11.21836,-9,6.68387,-9,4.36624,-9,0,-9,0,-9,2.91,1.360068,1.593846,2.518472,2.371536,3.357549,0.263617,0.08008314,0.02579206,0,20.65618,1.814,0.000319293,0.7986,2.318532,-9
7,4/28/2018 0:00,WB-I-0007,72.092567,-157.457382,0,207,0,-0.52,-1.65,-1.66,-1.66,-1.66,0,0,0,-1.6566,-1.6582,-1.6595,-360.1467,30.56249,30.56291,30.68307,-360.1467,24.5835,24.62317,24.76879,-360.1467,544.5776,-9,50.92864,-9,37.71898,-9,20.36666,-9,11.07075,-9,6.39945,-9,4.21568,-9,0,-9,0,-9,2.76,1.293258,1.509247,2.384922,2.245833,3.180216,0.2476559,0.07270191,0.02131642,0,19.55223,1.814,0.000319293,0.7986,2.212178,-9
7,4/28/2018 1:00,WB-I-0007,72.095139,-157.466522,0,207,0,-1.21,-1.66,-1.66,-1.66,-1.66,0,0,0,-1.6573,-1.6589,-1.6609,-360.6638,30.56417,30.56336,30.72503,-360.6638,24.58488,24.62355,24.80288,-360.6638,502.7848,-9,43.35616,-9,32.19528,-9,17.32686,-9,9.15182,-9,5.54619,-9,3.61344,-9,0,-9,0,-9,2.82,1.111633,1.330799,2.073261,1.895618,2.689261,0.201363,0.05205847,0.009926487,0,16.65712,1.9047,0.00032748,0.7865,2.169636,-9
7,4/28/2018 2:00,WB-I-0007,72.097771,-157.474686,0,207,0,-0.97,-1.66,-1.66,-1.66,-1.66,0,0,0,-1.6581,-1.6583,-1.6612,-361.1809,30.56678,30.56878,30.70831,-361.1809,24.58701,24.62794,24.78931,-361.1809,476.6931,-9,37.71392,-9,27.93414,-9,15.04701,-9,7.82333,-9,4.69293,-9,3.0112,-9,0,-9,0,-9,2.79,0.9526865,1.141156,1.802075,1.707368,2.314151,0.1686023,0.03732602,0.001807217,0,14.40958,1.814,0.000319293,0.8107,2.180271,-9
7,4/28/2018 3:00,WB-I-0007,72.100243,-157.481339,0,207,0,-1.41,-1.66,-1.66,-1.66,-1.66,0,0,0,-1.6581,-1.6588,-1.6605,-361.698,30.56788,30.56971,30.69756,-361.698,24.5879,24.62871,24.78057,-361.698,416.4282,-9,29.39904,-9,21.77916,-9,11.70323,-9,6.05201,-9,3.69746,-9,2.40896,-9,0,-9,0,-9,2.75,0.7347763,0.8822466,1.39925,1.331187,1.84816,0.1210371,0.01521233,-0.007250423,0,11.28328,1.814,0.00032748,0.7986,2.222813,-9
7,4/28/2018 4:00,WB-I-0007,72.10212,-157.485428,0,207,0,-2.767742,-1.66,-1.66,-1.66,-1.66,0,0,0,-1.658597,-1.65899,-1.664513,-362.2151,30.56825,30.57073,30.71887,-362.2151,24.58821,24.62955,24.79794,-362.2151,341.9407,-9,21.06818,-9,15.40329,-9,8.263942,-9,4.311153,-9,2.579444,-9,1.665302,-9,0,-9,0,-9,2.99,0.5190208,0.6265787,0.9933286,0.9494555,1.310187,0.07178937,-0.008609373,-0.01724372,0,7.952156,1.814053,0.000320161,0.7987413,2.385868,-9
7,4/28/2018 5:00,WB-I-0007,72.103523,-157.488693,0,207,0,-4.31,-1.66,-1.66,-1.66,-1.66,0,0,0,-1.6583,-1.6586,-1.665,-362.7321,30.56973,30.57211,30.74575,-362.7321,24.58941,24.63065,24.81978,-362.7321,299.7082,-9,13.21472,-9,9.62702,-9,5.16766,-9,2.65698,-9,1.56431,-9,1.05392,-9,0,-9,0,-9,2.9,0.3186875,0.3843539,0.6093705,0.5864227,0.8077034,0.02584895,-0.03001337,-0.02777912,0,4.84131,1.814,0.00032748,0.8228,2.244084,-9
7,4/28/2018 6:00,WB-I-0007,72.104446,-157.492996,0,207,0,-5.3,-1.66,-1.66,-1.66,-1.66,0,0,0,-1.6604,-1.6593,-1.6641,-363.2492,30.57341,30.57434,30.75032,-363.2492,24.59243,24.63247,24.82347,-363.2492,338.8458,-9,7.12704,-9,5.20806,-9,2.73582,-9,1.32849,-9,0.85326,-9,0.45168,-9,0,-9,0,-9,2.67,0.1635812,0.1960268,0.3117221,0.3071961,0.4165162,-0.01321879,-0.0485375,-0.03846308,0,2.455779,1.9047,0.00032748,0.847,2.095188,-9
7,4/28/2018 7:00,WB-I-0007,72.105003,-157.498474,0,207,0,-6.7,-1.66,-1.66,-1.66,-1.66,0,0,0,-1.6597,-1.6593,-1.6638,-363.7663,30.57214,30.57627,30.74025,-363.7663,24.59139,24.63404,24.81529,-363.7663,197.0732,-9,2.9696,-9,2.05166,-9,1.06393,-9,0.59044,-9,0.28442,-9,0.15056,-9,0,-9,0,-9,2.8,0.05343422,0.06430773,0.1080225,0.1177743,0.1490309,-0.04562716,-0.06401453,-0.04890203,0,0.8703941,1.814,0.00032748,0.847,2.456794,-9
7,4/28/2018 8:00,WB-I-0007,72.105438,-157.50563,0,207,0,-7.68,-1.66,-1.66,-1.66,-1.66,0,0,0,-1.6612,-1.6595,-1.6639,-364.2834,30.57203,30.57867,30.73843,-364.2834,24.59132,24.63599,24.81381,-364.2834,35.3277,-9,0.7424,-9,0.47346,-9,0.30398,-9,0.14761,-9,0,-9,0,-9,0,-9,0,-9,2.79,-0.01501029,-0.01822271,-0.01859185,0.01803772,0.003579412,-0.06830862,-0.07627723,-0.05870244,0,0.03264913,1.814,0.000335667,0.8228,2.350439,-9
7,4/28/2018 9:00,WB-I-0007,72.10601,-157.514465,0,207,0,-8.57,-1.66,-1.66,-1.66,-1.66,0,0,0,-1.6617,-1.6598,-1.6631,-364.8005,30.57365,30.58145,30.72881,-364.8005,24.59265,24.63826,24.80599,-364.8005,7.1579,-9,0.14848,-9,0,-9,0,-9,0,-9,0,-9,0,-9,0,-9,0,-9,2.72,-0.06606334,-0.08083466,-0.1191771,-0.05293128,-0.09902792,-0.08196333,-0.08515836,-0.06747073,0,0,1.819517,0.000324858,0.8199949,2.159,-9
7,4/28/2018 10:00,WB-I-0007,72.106895,-157.524704,0,207,0,-9.18,-1.66,-1.66,-1.66,-1.66,0,0,0,-1.6615,-1.6597,-1.6638,-365.3175,30.57564,30.58491,30.76003,-365.3175,24.59426,24.64106,24.83135,-365.3175,2.5399,-9,0,-9,0,-9,0,-9,0,-9,0,-9,0,-9,0,-9,0,-9,2.72,-0.09855407,-0.1218073,-0.1890154,-0.1120152,-0.1824915,-0.08729145,-0.0904907,-0.07481337,0,0,1.814,0.00032748,0.8349,2.201542,-9
7,4/28/2018 11:00,WB-I-0007,72.10807,-157.535583,0,207,0,-9.21,-1.66,-1.66,-1.66,-1.66,0,0,0,-1.6609,-1.6595,-1.6635,-365.8346,30.57681,30.58567,30.75134,-365.8346,24.5952,24.64168,24.82429,-365.8346,1.3854,-9,0,-9,0,-9,0,-9,0,-9,0,-9,0,-9,0,-9,0,-9,2.77,-0.1088898,-0.136245,-0.2183309,-0.1451849,-0.2277919,-0.08499315,-0.09210701,-0.0803368,0,0,1.9047,0.00032748,0.8349,2.244084,-9
7,4/28/2018 12:00,WB-I-0007,72.10942,-157.54461,0,207,0,-9.356452,-1.66,-1.650323,-1.66,-1.66,0,0,0,-1.661103,-1.658703,-1.663987,-366.3517,30.57773,30.58619,30.7606,-366.3517,24.59595,24.64209,24.83182,-366.3517,4.189654,-9,0,-9,0,-9,0.000589517,-9,0,-9,0,-9,0.000046322,-9,0,-9,0,-9,2.99,-0.09347771,-0.1192525,-0.1973479,-0.138411,-0.2159096,-0.07576858,-0.08984004,-0.08364747,0,0,1.901666,0.000327318,0.8111452,2.191907,-9
7,4/28/2018 13:00,WB-I-0007,72.110863,-157.55249,0,207,0,-9.32,-1.66,-1.65,-1.66,-1.66,0,0,0,-1.6624,-1.6594,-1.6692,-366.8688,30.57588,30.59064,30.81881,-366.8688,24.59447,24.64571,24.87917,-366.8688,17.20205,-9,0.7424,-9,0.47346,-9,0.15199,-9,0,-9,0,-9,0,-9,0,-9,0,-9,2.65,-0.0487252,-0.06593409,-0.1162907,-0.07766427,-0.1278252,-0.06031791,-0.08352259,-0.08435182,0,0,1.814,0.000335667,0.7986,2.159,-9
7,4/28/2018 14:00,WB-I-0007,72.112267,-157.56044,0,207,0,-8.94,-1.66,-1.66,-1.65,-1.66,0,0,0,-1.6612,-1.6548,-1.6705,-367.3859,30.57821,30.58645,30.84174,-367.3859,24.59634,24.64223,24.89781,-367.3859,62.22755,-9,2.67264,-9,1.89384,-9,1.06393,-9,0.44283,-9,0.28442,-9,0.15056,-9,0,-9,0,-9,2.63,0.02896049,0.02860558,0.0346165,0.05108458,0.05548099,-0.0393413,-0.0729874,-0.08205631,0,0.3396665,1.9047,0.00032748,0.8107,2.148365,-9
7,4/28/2018 15:00,WB-I-0007,72.113656,-157.566931,0,207,0,-8.654194,-1.66,-1.66,-1.659677,-1.66,0,0,0,-1.661577,-1.657884,-1.668861,-367.903,30.58024,30.59088,30.80561,-367.903,24.598,24.64589,24.86845,-367.903,133.4278,-9,6.150309,-9,4.355022,-9,2.39608,-9,1.163004,-9,0.7015241,-9,0.4472572,-9,0,-9,0,-9,2.59,0.1431721,0.169262,0.2651494,0.2618648,0.3530283,-0.01353892,-0.05806725,-0.07636737,0,2.093122,1.810904,0.000327466,0.8106001,2.141156,-9
7,4/28/2018 16:00,WB-I-0007,72.114861,-157.572174,0,207,0,-8.36,-1.66,-1.66,-1.66,-1.66,0,0,0,-1.6614,-1.659,-1.6755,-368.42,30.58309,30.59847,30.89148,-368.42,24.60031,24.65206,24.93829,-368.42,293.4739,-9,12.02688,-9,8.52228,-9,4.5597,-9,2.36176,-9,1.4221,-9,0.90336,-9,0,-9,0,-9,2.54,0.2912087,0.347219,0.5469939,0.5256653,0.7225559,0.01711662,-0.03859491,-0.06689146,0,4.32745,1.814,0.00032748,0.7986,2.063281,-9
7,4/28/2018 17:00,WB-I-0007,72.115868,-157.576859,0,207,0,-7.38,-1.66,-1.66,-1.66,-1.66,0,0,0,-1.6617,-1.6608,-1.6772,-368.9371,30.58559,30.60733,30.93822,-368.9371,24.60234,24.65929,24.97627,-368.9371,440.6726,-9,19.3024,-9,13.73034,-9,7.29552,-9,3.83786,-9,2.27536,-9,1.5056,-9,0,-9,0,-9,2.52,0.4699865,0.5607772,0.8815244,0.8403711,1.159578,0.05649885,-0.01440314,-0.05323504,0,7.039062,1.814,0.000335667,0.8107,2.116459,-9
7,4/28/2018 18:00,WB-I-0007,72.116592,-157.581909,0,207,0,-7.03,-1.66,-1.66,-1.66,-1.66,0,0,0,-1.6611,-1.6607,-1.6729,-369.4542,30.58909,30.60365,30.88203,-369.4542,24.60518,24.6563,24.93057,-369.4542,603.1108,-9,28.65664,-9,20.5166,-9,10.94328,-9,5.75679,-9,3.41304,-9,2.10784,-9,0,-9,0,-9,2.41,0.6933925,0.8276871,1.315698,1.25263,1.734892,0.1100494,0.01011148,-0.03500453,0,10.58481,1.814,0.00032748,0.7986,2.084552,-9
7,4/28/2018 19:00,WB-I-0007,72.117294,-157.587524,0,207,0,-6.23,-1.66,-1.66,-1.66,-1.66,0,0,0,-1.6618,-1.6623,-1.6711,-369.9713,30.59256,30.61258,30.84415,-369.9713,24.60801,24.66357,24.89978,-369.9713,625.3926,-9,34.00192,-9,24.30428,-9,13.07114,-9,6.79006,-9,3.98188,-9,2.55952,-9,0,-9,0,-9,2.47,0.8476049,0.9985251,1.566068,1.483185,1.997676,0.13775,0.02217349,-0.01180639,0,12.4676,1.814,0.000335667,0.7986,2.031375,-9
7,4/28/2018 20:00,WB-I-0007,72.118067,-157.594838,0,207,0,-4.966452,-1.66,-1.66,-1.66,-1.66,0,0,0,-1.663071,-1.663561,-1.672642,-370.4883,30.5993,30.61621,30.84748,-370.4883,24.6135,24.66654,24.90251,-370.4883,750.7004,-9,46.98219,-9,33.44201,-9,17.90019,-9,9.283346,-9,5.536047,-9,3.608824,-9,0,-9,0,-9,2.36,1.110749,1.333521,2.057828,1.948672,2.759354,0.2133011,0.05692507,0.01258765,0,16.95229,1.813849,0.000335433,0.8108917,1.970637,-9
7,4/28/2018 21:00,WB-I-0007,72.118988,-157.604263,0,207,0,-5.76,-1.66,-1.66,-1.66,-1.66,0,0,0,-1.6633,-1.6645,-1.6715,-371.0054,30.60248,30.62474,30.84333,-371.0054,24.61609,24.67348,24.89912,-371.0054,786.6763,-9,45.13792,-9,32.19528,-9,17.32686,-9,9.00421,-9,5.40398,-9,3.46288,-9,0,-9,0,-9,2.33,1.116202,1.318593,2.528614,2.395043,2.662779,0.1988185,0.04956806,0.008319847,0,17.81862,1.814,0.000335667,0.8228,2.020739,-9
7,4/28/2018 22:00,WB-I-0007,72.120232,-157.615494,0,207,0,-3.4,-1.66,-1.66,-1.66,-1.66,0,0,0,-1.6634,-1.6646,-1.67,-371.5225,30.60561,30.63061,30.81717,-371.5225,24.61863,24.67825,24.87785,-371.5225,667.9937,-9,53.60128,-9,38.98154,-9,20.67064,-9,11.51358,-9,6.39945,-9,4.21568,-9,0,-9,0,-9,2.55,1.297165,1.503661,2.399124,2.266714,3.200722,0.2533811,0.0744422,0.02243533,0,19.67335,1.814,0.000335667,0.7986,2.169636,-9
7,4/28/2018 23:00,WB-I-0007,72.121712,-157.628571,0,207,0,-3.43,-1.66,-1.66,-1.66,-1.66,0,0,0,-1.6633,-1.6648,-1.67,-372.0396,30.6099,30.63397,30.81126,-372.0396,24.62211,24.68098,24.87306,-372.0396,639.1312,-9,55.97696,-9,40.71756,-9,21.58258,-9,11.21836,-9,6.68387,-9,4.36624,-9,0,-9,0,-9,2.45,1.340469,1.563784,2.510602,2.375215,3.348479,0.2684458,0.08185343,0.02705442,0,20.58052,1.9047,0.000335667,0.7744,2.273519,-9
7,4/29/2018 0:00,WB-I-0007,72.123535,-157.64267,0,207,0,-4.9,-1.66,-1.66,-1.66,-1.66,0,0,0,-1.6633,-1.6621,-1.6712,-372.5567,30.6158,30.66305,30.83381,-372.5567,24.6269,24.70456,24.89139,-372.5567,587.4096,-9,42.76224,-9,30.7749,-9,16.41492,-9,8.56138,-9,5.11956,-9,3.31232,-9,0,-9,0,-9,2.14,1.081539,1.266513,1.966301,1.854699,2.520756,0.1818454,0.04209681,0.004418007,0,15.76713,1.9047,0.000335667,0.8228,2.148365,-9
7,4/29/2018 1:00,WB-I-0007,72.125595,-157.657623,0,207,0,-4.67,-1.66,-1.66,-1.66,-1.66,0,0,0,-1.6637,-1.6632,-1.6735,-373.0738,30.62487,30.67929,30.87166,-373.0738,24.63428,24.71776,24.92216,-373.0738,756.5438,-9,54.04672,-9,39.13936,-9,20.67064,-9,10.77553,-9,6.39945,-9,4.06512,-9,0,-9,0,-9,2.04,1.248895,1.467691,2.396597,2.27838,3.205576,0.2583255,0.07807281,0.02432887,0,19.62616,1.814,0.000335667,0.7986,2.190907,-9
7,4/29/2018 2:00,WB-I-0007,72.127839,-157.670383,0,207,0,-4.604516,-1.66,-1.66,-1.66,-1.67,0,0,0,-1.663487,-1.662048,-1.669255,-373.5909,30.63334,30.73431,30.85915,-373.5909,24.64115,24.76243,24.91193,-373.5909,521.0351,-9,39.05946,-9,28.37,-9,14.95721,-9,7.854919,-9,4.571937,-9,2.870555,-9,0,-9,0,-9,2.22,0.9321404,1.114081,1.789104,1.706433,2.298954,0.1723517,0.03884669,0.002647298,0,14.30277,1.902434,0.00034408,0.8349977,2.40818,-9
7,4/29/2018 3:00,WB-I-0007,72.13015,-157.679993,0,207,0,-5.49,-1.66,-1.66,-1.67,-1.67,0,0,0,-1.6634,-1.6639,-1.6701,-374.1079,30.64008,30.73592,30.84668,-374.1079,24.64662,24.76376,24.90182,-374.1079,470.9206,-9,26.13248,-9,18.78058,-9,10.03134,-9,5.16635,-9,2.98641,-9,1.95728,-9,0,-9,0,-9,2.26,0.6622719,0.772373,1.196542,1.134047,1.56939,0.09030049,0.000749921,-0.004446808,0,9.611508,1.814,0.000335667,0.8228,2.584419,-9
7,4/29/2018 4:00,WB-I-0007,72.132126,-157.687759,0,207,0,-6.48,-1.66,-1.66,-1.67,-1.67,0,0,0,-1.6623,-1.6645,-1.6689,-374.625,30.64965,30.7316,30.85066,-374.625,24.65438,24.76026,24.90503,-374.625,371.0563,-9,21.5296,-9,15.46636,-9,8.20746,-9,4.28069,-9,2.41757,-9,1.5056,-9,0,-9,0,-9,1.99,0.5012064,0.6031092,0.9740977,0.9384924,1.2878,0.07228644,-0.02903119,-0.01095211,0,7.798008,1.792078,0.000340353,0.8136857,2.563148,-9
7,4/29/2018 5:00,WB-I-0007,72.133621,-157.693665,0,207,0,-7.68,-1.66,-1.66,-1.67,-1.67,0,0,0,-1.6637,-1.6662,-1.6751,-375.1421,30.6603,30.76097,30.88694,-375.1421,24.66305,24.78414,24.9346,-375.1421,225.8202,-9,9.6512,-9,6.78626,-9,3.64776,-9,1.91893,-9,0.99547,-9,0.60224,-9,0,-9,0,-9,2,0.2660805,0.2975763,0.432061,0.4089969,0.5639697,0.02743354,-0.0531771,-0.01681466,0,3.497255,1.9047,0.000343854,0.8591,2.435523,-9
7,4/29/2018 6:00,WB-I-0007,72.134422,-157.697861,0,207,0,-8.28,-1.66,-1.66,-1.67,-1.67,0,0,0,-1.6655,-1.6671,-1.6739,-375.6591,30.67274,30.75078,30.89064,-375.6591,24.67318,24.77588,24.93758,-375.6591,244.0613,-9,6.23616,-9,4.41896,-9,2.27985,-9,1.18088,-9,0.71105,-9,0.30112,-9,0,-9,0,-9,2.18,0.1785198,0.222809,0.385958,0.3872362,0.5211512,0.005160253,-0.0719856,-0.02198046,0,3.02997,1.814,0.000343854,0.8591,2.733316,-9
7,4/29/2018 7:00,WB-I-0007,72.13456,-157.70256,0,207,0,-9.19,-1.67,-1.66,-1.67,-1.67,0,0,0,-1.6678,-1.6661,-1.6759,-376.1762,30.69174,30.72776,30.89767,-376.1762,24.68865,24.75717,24.94333,-376.1762,183.45,-9,3.11808,-9,2.05166,-9,1.06393,-9,0.6125391,-9,0.28442,-9,0.15056,-9,0,-9,0,-9,2.11,0.05193253,0.05814058,0.09106526,0.1014505,0.1260022,-0.00520687,-0.0857545,-0.02639549,0,0.749185,1.9047,0.000352041,0.8712,2.595055,-9
7,4/29/2018 8:00,WB-I-0007,72.13432,-157.709365,0,207,0,-10.16839,-1.67,-1.66,-1.67,-1.67,0,0,0,-1.66741,-1.6687,-1.681813,-376.6933,30.70185,30.76885,31.01154,-376.6933,24.69685,24.79058,25.03589,-376.6933,31.0455,-9,0.9089913,-9,0.6429273,-9,0.3113247,-9,0.1524055,-9,0.002538152,-9,0,-9,0,-9,0,-9,1.63,-0.007933473,-0.007293004,0.00492377,0.02337548,0.01121459,-0.01686167,-0.09478158,-0.03000576,0,0.06827199,1.904735,0.000352074,0.8480986,2.0811,-9
7,4/29/2018 9:00,WB-I-0007,72.134003,-157.719681,0,207,0,-11.01,-1.67,-1.67,-1.67,-1.67,0,0,0,-1.6669,-1.6698,-1.6887,-377.2104,30.71389,30.80332,31.04722,-377.2104,24.70662,24.81859,25.06499,-377.2104,8.5433,-9,0.14848,-9,0,-9,0,-9,0,-9,0,-9,0,-9,0,-9,0,-9,1.62,-0.04931728,-0.05334743,-0.05869698,-0.02962098,-0.06725761,-0.0287565,-0.09936465,-0.03275725,0,0,1.9047,0.000360228,0.8349,1.978197,-9
7,4/29/2018 10:00,WB-I-0007,72.133713,-157.732986,0,207,0,-11.77,-1.67,-1.67,-1.67,-1.68,0,0,0,-1.6695,-1.6708,-1.6947,-377.7275,30.7306,30.88423,31.14933,-377.7275,24.72023,24.88432,25.14803,-377.7275,3.57895,-9,0,-9,0,-9,0,-9,0,-9,0,-9,0,-9,0,-9,0,-9,1.62,-0.07298626,-0.08113019,-0.1016898,-0.05708831,-0.1067781,-0.03919374,-0.0998015,-0.03459596,0,0,1.9047,0.000360228,0.847,2.180271,-9
7,4/29/2018 11:00,WB-I-0007,72.133598,-157.748093,0,207,0,-12.41,-1.67,-1.67,-1.67,-1.68,0,0,0,-1.6697,-1.6727,-1.6891,-378.2446,30.74537,30.94726,31.13973,-378.2446,24.73223,24.93554,25.14013,-378.2446,3.57895,-9,0,-9,0,-9,0,-9,0,-9,0,-9,0,-9,0,-9,0,-9,1.68,-0.07713532,-0.08744576,-0.1158427,-0.05854929,-0.1077289,-0.04647573,-0.09638994,-0.03546788,0,0,1.9047,0.000376602,0.8591,2.850306,-9
