DeviceName,deviceId,DataDateTime,GPSLatitude,GPSLongitude,SubmergedBool,PressPod1,PressPod2,SST,TempPod1,TempPod2,TempPod3,TempPod4,TempPod5,TempPod6,TempPod7,37IMSST1,37IMSST2,37IMSST3,37IMSST4,37IMSalinity1,37IMSalinity2,37IMSalinity3,37IMSalinity4,sigT1,sigT2,sigT3,sigT4,LI_192_0,LI_192_0_StdDev,LI_192_1,LI_192_1_StdDev,LI_192_2,LI_192_2_StdDev,LI_192_3,LI_192_3_StdDev,OCR_1_412nm,OCR_1_443nm,OCR_1_555nm,OCR_1_PAR,OCR_1_StdDev,OCR_2_412nm,OCR_2_443nm,OCR_2_555nm,OCR_2_PAR,OCR_2_StdDev,OCR_3_412nm,OCR_3_443nm,OCR_3_555nm,OCR_3_PAR,OCR_3_StdDev,OCR_4_412nm,OCR_4_443nm,OCR_4_555nm,OCR_4_PAR,OCR_4_StdDev,ECO_460CDOM,ECO_532nm,ECO_695Chl,Cyclops_Chl,Cyclops_Chl_StdDev
WB-I-0006,6,7/1/2017 23:00,76.696304,-158.463394,0,219,499,0.34,-1.39,-1.38,-1.39,-1.39,-1.4,-1.35,-0.79,-1.3919,-1.3886,-1.394,-0.5664,28.21993,28.2261,28.26844,30.62,22.67892,22.72329,22.81167,24.83019,730.3311,-9,322.7358,-9,265.0142,-9,85.5798,-9,21.75415,27.42738,20.24739,199.8261,-9,14.02645,19.28154,13.14863,137.939,-9,5.041767,9.542146,4.977231,63.88086,-9,0,0,0,0,-9,0.1814,0.000243985,0.0363,38.57813,-9
WB-I-0006,6,7/2/2017 0:00,76.70280385,-158.4662085,0,219.0141,499.016,0.4871913,-1.380211,-1.370075,-1.390074,-1.380117,-1.399969,-1.369891,-0.6812636,-1.387699,-1.384094,-1.394049,-0.7186368,28.22176,28.22421,28.2729,30.7233,22.68036,22.72171,22.8153,24.91864,631.8624,-9,317.68,-9,259.5845,-9,83.72222,-9,20.99353,26.61853,20.00794,196.2173,-9,13.52074,18.67957,12.95826,134.905,-9,4.846574,9.218788,4.88343,62.17769,-9,0,0,0,0,-9,0.1814012,0.000243917,0.02440909,31.20991,-9
WB-I-0006,6,7/2/2017 1:00,76.7091176,-158.4663877,0,217.9968,497.9995,0.568509,-1.370079,-1.37008,-1.380116,-1.379969,-1.400106,-1.360099,-0.6707674,-1.379521,-1.378194,-1.390131,-0.774167,28.22054,28.22254,28.27248,30.76262,22.67878,22.71979,22.81442,24.95169,678.9303,-9,339.5006,-9,276.0762,-9,89.45948,-9,21.81485,28.03307,21.70892,210.4725,-9,14.11479,19.7667,14.13389,145.1759,-9,5.075085,9.785729,5.347724,67.0387,-9,0,0,0,0,-9,0.1813958,0.000250926,0.02402355,3.787473,-9
WB-I-0006,6,7/2/2017 2:00,76.715179,-158.46434,0,219,499,0.66,-1.37,-1.36,-1.38,-1.38,-1.39,-1.37,-0.6,-1.3754,-1.3741,-1.3902,-0.712,28.21996,28.22088,28.28022,30.71572,22.67875,22.71888,22.82117,24.91229,791.8505,-9,306.6216,-9,248.3286,-9,80.62518,-9,19.50056,25.11783,19.46942,188.6139,-9,12.60192,17.69079,12.67237,130.0085,-9,4.536335,8.774963,4.803041,60.18566,-9,0,0,0,0,-9,0.1814,0.000243985,0.0363,42.33297,-9
WB-I-0006,6,7/2/2017 3:00,76.720741,-158.460907,0,218,499,0.58,-1.37,-1.36,-1.38,-1.38,-1.39,-1.38,-0.71,-1.3747,-1.3742,-1.3879,-0.6379,28.21647,28.21976,28.27628,30.64902,22.67543,22.7175,22.81747,24.85552,787.7168,-9,217.3158,-9,176.3254,-9,58.40446,-9,14.76522,18.64808,13.75234,135.9403,-9,9.555077,13.16806,8.98734,94.25353,-9,3.425007,6.50816,3.403924,43.75577,-9,0,0,0,0,-9,0.1814,0.000237014,0.0363,26.73594,-9
WB-I-0006,6,7/2/2017 4:00,76.72566851,-158.456828,0,218.971,498.998,0.6964612,-1.369997,-1.359751,-1.379995,-1.379998,-1.390016,-1.370249,-0.70105,-1.376471,-1.373961,-1.390154,-0.6565621,28.21444,28.21838,28.28298,30.60737,22.67427,22.71684,22.8234,24.82293,733.3823,-9,165.0892,-9,133.9813,-9,45.10365,-9,11.74721,14.62316,10.37676,104.2476,-9,7.610443,10.35629,6.818217,72.67234,-9,2.725641,5.116781,2.587359,33.91697,-9,0,0,0,0,-9,0.1818243,0.000243762,0.03659656,5.425109,-9
WB-I-0006,6,7/2/2017 5:00,76.730392,-158.453949,0,219,499,0.58,-1.37,-1.37,-1.38,-1.38,-1.39,-1.37,-0.7,-1.3794,-1.3715,-1.3852,-0.578,28.21674,28.22098,28.28033,30.62934,22.67619,22.71893,22.8212,24.83812,670.5137,-9,146.082,-9,118.3018,-9,39.93724,-9,10.07403,12.74978,9.277822,92.26535,-9,6.527659,9.034657,6.104884,64.29207,-9,2.334659,4.454554,2.309421,29.95627,-9,0,0,0,0,-9,0.1814,0.000243985,0.0242,7.735685,-9
WB-I-0006,6,7/2/2017 6:00,76.734383,-158.455063,0,219,499,0.03,-1.37,-1.36,-1.38,-1.38,-1.39,-1.37,-0.71,-1.3753,-1.3719,-1.3884,-0.7433,28.21299,28.22297,28.28539,30.80359,22.6731,22.72055,22.82534,24.98433,647.0488,-9,97.7394,-9,79.36896,-9,27.62576,-9,7.405062,9.13114,6.148256,63.23784,-9,4.813194,6.507007,4.090882,44.58331,-9,1.718115,3.20689,1.558195,21.03014,-9,0,0,0,0,-9,0.1814,0.000237014,0.0363,10.88774,-9
WB-I-0006,6,7/2/2017 7:00,76.738266,-158.458435,0,219,499,0.01,-1.37,-1.36,-1.38,-1.38,-1.39,-1.37,-0.68,-1.3799,-1.374,-1.3918,-0.7821,28.21438,28.2197,28.29455,30.79879,22.67428,22.71793,22.83281,24.98166,505.4081,-9,87.9504,-9,71.10136,-9,24.32268,-9,6.147122,7.775793,5.595252,55.99853,-9,3.979869,5.522261,3.708418,39.10789,-9,1.417988,2.711756,1.403386,18.34498,-9,0,0,0,0,-9,0.1814,0.000243985,0.0484,4.156655,-9
WB-I-0006,6,7/2/2017 8:00,76.74199019,-158.4614652,0,218.9998,499,-0.006823029,-1.37,-1.360021,-1.379946,-1.37033,-1.39,-1.370493,-0.6013531,-1.380279,-1.374074,-1.389846,-0.7592295,28.21143,28.21813,28.28892,30.82879,22.67189,22.71666,22.82822,25.00521,309.2097,-9,68.62388,-9,55.40873,-9,19.07275,-9,4.780396,6.109323,4.377427,43.9477,-9,3.084743,4.331629,2.901294,30.64089,-9,1.430125,2.735633,1.417382,18.51338,-9,0,0,0,0,-9,1.250199,0.000237354,0.07219948,1.828808,-9
WB-I-0006,6,7/2/2017 9:00,76.745956,-158.463531,0,219,499,-0.13,-1.37,-1.36,-1.38,-1.37,-1.39,-1.35,-0.61,-1.3776,-1.3748,-1.3892,-0.8661,28.20842,28.21601,28.29438,30.83309,22.66942,22.71494,22.83264,25.01196,197.2028,-9,47.1378,-9,38.18128,-9,13.21232,-9,3.421359,4.32375,2.972871,30.45879,-9,2.1992,3.063752,1.979694,21.23758,-9,0.7825246,1.500293,0.7427796,10.10637,-9,0,0,0,0,-9,1.1791,0.000237014,0.0726,1.959005,-9
WB-I-0006,6,7/2/2017 10:00,76.749611,-158.465118,0,219,499,-0.24,-1.37,-1.36,-1.37,-1.39,-1.39,-1.36,-0.63,-1.3774,-1.372,-1.3859,-0.7847,28.20729,28.22239,28.29664,30.7633,22.6685,22.72008,22.83443,24.95304,151.7318,-9,41.2644,-9,33.37104,-9,11.56078,-9,3.01236,3.817757,2.589265,26.74524,-9,1.931577,2.703213,1.726399,18.62289,-9,0.6818354,1.313893,0.6441733,8.882521,-9,0,0,0,0,-9,1.4512,0.000264898,0.0847,52.56775,-9
WB-I-0006,6,7/2/2017 11:00,76.753296,-158.465851,0,219,499,-0.34,-1.37,-1.36,-1.37,-1.38,-1.39,-1.35,-0.66,-1.3806,-1.3751,-1.3871,-0.7799,28.20546,28.22101,28.30696,30.77312,22.66706,22.719,22.84281,24.96083,150.3945,-9,33.7344,-9,27.35824,-9,11.56078,-9,2.891547,3.48266,2.037793,22.57277,-9,1.871078,2.502397,1.378883,16.00994,-9,0.6626623,1.218091,0.5143213,7.744567,-9,0,0,0,0,-9,1.494576,0.000267892,0.08481798,4.935251,-9
WB-I-0006,6,7/2/2017 12:00,76.75680282,-158.4658718,0,219,499,-0.3448188,-1.370072,-1.360072,-1.370071,-1.370175,-1.389987,-1.349634,-0.67006,-1.382142,-1.373194,-1.383715,-0.8209624,28.20448,28.21973,28.29003,30.75568,22.66627,22.71794,22.82904,24.94798,293.2175,-9,33.33503,-9,40.26606,-9,14.35347,-9,3.774545,4.735697,3.180236,32.88218,-9,2.43895,3.37219,2.127578,23.08672,-9,0.8688535,1.652942,0.8017759,11.02026,-9,0,0,0,0,-9,1.447595,0.000251527,0.07305022,12.70148,-9
WB-I-0006,6,7/2/2017 13:00,76.760414,-158.465714,0,219,499,-0.13,-1.37,-1.36,-1.37,-1.37,-1.39,-1.36,-0.66,-1.3805,-1.3717,-1.3869,-0.7655,28.20469,28.22413,28.29989,30.69612,22.66643,22.72149,22.83708,24.89812,255.4396,-9,59.7882,-9,48.40304,-9,16.96582,-9,3.77911,4.744184,3.190959,32.96781,-9,2.812427,3.924914,2.564952,27.40913,-9,1.000161,1.922383,0.9663352,12.98295,-9,0,0,0,0,-9,1.2698,0.000237014,0.0605,48.66221,-9
WB-I-0006,6,7/2/2017 14:00,76.764038,-158.465561,0,219,499,-0.09,-1.38,-1.37,-1.38,-1.38,-1.39,-1.35,-0.64,-1.3843,-1.3712,-1.3871,-0.7632,28.20815,28.22824,28.29805,30.72012,22.66928,22.72481,22.83559,24.91745,352.0957,-9,90.6612,-9,73.20584,-9,25.37366,-9,6.132576,7.955859,5.924484,58.44632,-9,3.999926,5.6854,3.948963,41.07277,-9,1.416135,2.77827,1.492111,19.18886,-9,0,0,0,0,-9,0.1814,0.000230043,0.0484,31.48286,-9
WB-I-0006,6,7/2/2017 15:00,76.76731031,-158.4645965,0,219,499,0.03678748,-1.370039,-1.36004,-1.380001,-1.380029,-1.399865,-1.359919,-0.6301805,-1.383916,-1.370305,-1.389733,-0.7422362,28.2054,28.23462,28.29869,30.72089,22.66705,22.72998,22.83614,24.91743,285.3306,-9,79.80972,-9,64.51698,-9,22.47091,-9,5.588073,7.163285,5.205547,51.75502,-9,3.631743,5.103551,3.461637,36.33216,-9,1.287058,2.495015,1.307115,17.03547,-9,0,0,0,0,-9,1.357161,0.000243774,0.036253,26.85703,-9
WB-I-0006,6,7/2/2017 16:00,76.77069508,-158.4643115,0,219,499,0.4178053,-1.379829,-1.369827,-1.380095,-1.379991,-1.400134,-1.359809,-0.6200171,-1.383233,-1.370977,-1.390512,-0.7198467,28.20593,28.22809,28.30076,30.71238,22.66747,22.7247,22.83783,24.90984,479.0371,-9,135.4571,-9,109.5138,-9,38.45053,-9,9.399742,12.04725,8.918013,88.0712,-9,6.196954,8.683554,5.981699,62.50547,-9,2.203722,4.253081,2.261103,28.99708,-9,0,0,0,0,-9,0.1982419,0.000244216,0.0483257,29.49978,-9
WB-I-0006,6,7/2/2017 17:00,76.774086,-158.464188,0,219,499,1.22,-1.38,-1.37,-1.37,-1.38,-1.39,-1.38,-0.62,-1.3808,-1.3708,-1.381,-0.7831,28.21267,28.21236,28.30211,30.75899,22.6729,22.71194,22.8388,24.9495,618.3559,-9,228.3096,-9,183.0898,-9,63.35908,-9,13.70928,18.59834,15.56682,146.0094,-9,9.060742,13.40665,10.404,103.0226,-9,3.230112,6.573759,3.946403,47.50152,-9,0,0,0,0,-9,0.1814,0.000230043,0.0363,59.04767,-9
WB-I-0006,6,7/2/2017 18:00,76.77754349,-158.4642158,0,219,499,1.192255,-1.370093,-1.360068,-1.369946,-1.379972,-1.38998,-1.370273,-0.5999132,-1.380862,-1.364776,-1.384845,-0.7168903,28.2091,28.2313,28.30762,30.68996,22.67,22.72722,22.84331,24.89163,524.5073,-9,250.0431,-9,200.2223,-9,70.14989,-9,16.24521,21.21661,16.72775,160.9176,-9,10.74523,15.30229,11.19278,113.8261,-9,3.816607,7.492216,4.234416,52.30387,-9,0,0,0,0,-9,0.1826085,0.000243865,0.02412044,25.5312,-9
WB-I-0006,6,7/2/2017 19:00,76.781189,-158.464386,0,219,499,1.23,-1.37,-1.36,-1.37,-1.38,-1.39,-1.36,-0.64,-1.3746,-1.3634,-1.3825,-0.7882,28.20869,28.22841,28.3088,30.83126,22.6696,22.72486,22.84424,25.00811,767.8993,-9,302.4048,-9,240.8126,-9,84.0784,-9,19.51108,25.49768,20.16026,193.6771,-9,12.88269,18.34719,13.43271,136.5434,-9,4.574933,8.995987,5.090124,62.72314,-9,0,0,0,0,-9,0.1814,0.000237014,0.0363,53.97424,-9
WB-I-0006,6,7/2/2017 20:00,76.78477657,-158.4644623,0,219,499,1.320098,-1.369978,-1.350111,-1.360148,-1.370105,-1.390106,-1.359984,-0.679836,-1.374149,-1.361865,-1.37795,-0.697409,28.2155,28.22116,28.30248,30.72804,22.67512,22.71896,22.83907,24.92179,779.5345,-9,348.5811,-9,279.507,-9,97.16921,-9,22.59633,29.46866,23.23702,223.5329,-9,14.96377,21.25429,15.50537,157.9117,-9,5.354919,10.48153,5.890964,72.79729,-9,0,0,0,0,-9,0.1814867,0.000236873,0.02437173,26.37148,-9
WB-I-0006,6,7/2/2017 21:00,76.788338,-158.464325,0,219,499,1.17,-1.37,-1.35,-1.36,-1.37,-1.38,-1.36,-0.66,-1.3675,-1.3574,-1.3766,-0.7038,28.21882,28.22273,28.30171,30.7541,22.67773,22.72018,22.83842,24.94306,595.1341,-9,305.8686,-9,244.27,-9,84.52882,-9,20.0293,25.8397,19.89458,192.7874,-9,13.40331,18.74419,13.31449,137.1575,-9,4.777459,9.212995,5.043379,63.11692,-9,0,0,0,0,-9,0.1814,0.000250956,0.0242,41.40368,-9
WB-I-0006,6,7/2/2017 22:00,76.79183552,-158.463878,0,219,498.9999,0.9581963,-1.36008,-1.349982,-1.370137,-1.369998,-1.380005,-1.360024,-0.6301729,-1.362047,-1.356835,-1.375735,-0.7129699,28.20872,28.22974,28.29993,30.74915,22.66948,22.72585,22.83697,24.93935,508.944,-9,296.3743,-9,236.7262,-9,81.96925,-9,19.94768,25.52202,19.50189,190.042,-9,13.13961,18.30868,12.93823,133.6192,-9,4.660961,8.967957,4.891787,61.39558,-9,0,0,0,0,-9,0.181406,0.000258187,0.0242441,37.70484,-9
WB-I-0006,6,7/2/2017 23:00,76.795181,-158.462967,0,219,499,1.33,-1.36,-1.35,-1.35,-1.37,-1.38,-1.36,-0.65,-1.3497,-1.3533,-1.3733,-0.6848,28.20118,28.2233,28.3006,30.73877,22.66321,22.72059,22.83748,24.93006,510.636,-9,293.8206,-9,234.1986,-9,81.22574,-9,19.73184,25.23756,19.27134,187.872,-9,12.99917,18.10693,12.77444,131.9955,-9,4.6466,8.92152,4.846244,60.91901,-9,0,0,0,0,-9,0.1814,0.000230043,0.0242,18.96254,-9
WB-I-0006,6,7/3/2017 0:00,76.79823599,-158.4616466,0,219,498.9991,1.488681,-1.35012,-1.340115,-1.359792,-1.369862,-1.389995,-1.36987,-0.7092176,-1.342339,-1.352188,-1.374745,-0.6768938,28.19743,28.2318,28.30271,30.76026,22.66008,22.72747,22.8392,24.94718,540.6171,-9,292.742,-9,232.3377,-9,80.39532,-9,19.57159,25.06365,19.22995,187.0891,-9,12.87376,17.95098,12.72845,131.195,-9,4.575428,8.807091,4.819839,60.36878,-9,0,0,0,0,-9,0.1813972,0.0002366,0.03616044,14.88765,-9
WB-I-0006,6,7/3/2017 1:00,76.8011414,-158.4602758,0,219,499.0035,1.588324,-1.349948,-1.339943,-1.360177,-1.38002,-1.380138,-1.370115,-0.7109669,-1.342501,-1.344175,-1.377683,-0.6661616,28.20098,28.22542,28.29984,30.75443,22.66297,22.72219,22.83692,24.94212,565.6471,-9,265.389,-9,232.6345,-9,74.0891,-9,18.19289,23.16251,17.48154,171.1932,-9,11.97423,16.60325,11.57666,120.2557,-9,4.261674,8.16038,4.396295,55.55633,-9,0,0,0,0,-9,0.1814118,0.000257885,0.03637735,17.90072,-9
WB-I-0006,6,7/3/2017 2:00,76.80360986,-158.4586604,0,219,498.9868,1.602447,-1.350087,-1.340112,-1.349991,-1.370039,-1.379963,-1.360163,-0.6403566,-1.341497,-1.345641,-1.377581,-0.5371747,28.20973,28.21969,28.29822,30.69984,22.67005,22.71756,22.83561,24.89371,749.105,-9,253.3847,-9,202.621,-9,71.5619,-9,17.32957,22.14538,16.8611,164.5555,-9,11.45097,15.9365,11.20485,115.9286,-9,4.092959,7.859811,4.264987,53.69737,-9,0,0,0,0,-9,0.1813555,0.000244191,0.03613011,26.1327,-9
WB-I-0006,6,7/3/2017 3:00,76.806023,-158.457184,0,219,500,1.39,-1.34,-1.33,-1.36,-1.38,-1.38,-1.35,-0.67,-1.3434,-1.3472,-1.3799,-0.6328,28.21206,28.22858,28.29864,30.76666,22.67195,22.72479,22.83598,24.95091,964.1294,-9,213.4002,-9,170.1622,-9,61.25712,-9,14.76271,18.80772,14.09207,138.4488,-9,9.841847,13.66751,9.481707,98.7334,-9,3.522549,6.759689,3.631041,46.06189,-9,0,0,0,0,-9,0.1814,0.000243985,0.0484,42.89809,-9
WB-I-0006,6,7/3/2017 4:00,76.80821478,-158.4564537,0,219,499.0135,1.400303,-1.330084,-1.329969,-1.360036,-1.380145,-1.379988,-1.339872,-0.6504862,-1.343728,-1.346681,-1.378922,-0.5728032,28.20237,28.22672,28.3012,30.68731,22.66411,22.72327,22.83804,24.88479,1167.741,-9,172.3308,-9,137.4762,-9,51.35271,-9,12.17628,15.51866,11.51145,113.5714,-9,8.2241,11.44467,7.895576,82.4597,-9,2.969325,5.715832,3.062284,38.98812,-9,0,0,0,0,-9,0.1807745,0.000250721,0.03644408,3.504744,-9
WB-I-0006,6,7/3/2017 5:00,76.81028,-158.456863,0,219,499,1.31,-1.33,-1.33,-1.36,-1.37,-1.38,-1.36,-0.64,-1.3394,-1.3505,-1.3783,-0.5719,28.19845,28.22402,28.29793,30.71929,22.66087,22.72113,22.83538,24.9106,1386.377,-9,136.5942,-9,108.982,-9,42.33948,-9,9.773173,12.49729,9.245702,91.32812,-9,6.683002,9.348635,6.463066,67.43723,-9,2.444988,4.723392,2.532268,32.30939,-9,0,0,0,0,-9,0.1814,0.000264898,0.0363,5.701289,-9
WB-I-0006,6,7/3/2017 6:00,76.8122814,-158.4579896,0,219,499.001,1.25354,-1.330111,-1.32997,-1.360001,-1.369972,-1.379868,-1.360065,-0.6594341,-1.330538,-1.354135,-1.378465,-0.611344,28.19263,28.22833,28.29504,30.68586,22.65604,22.72467,22.83304,24.8849,1389.357,-9,103.8397,-9,82.88469,-9,32.67389,-9,7.412071,9.51286,7.045829,69.6151,-9,5.111494,7.190822,5.001903,52.02036,-9,1.87561,3.650121,1.973545,25.1491,-9,0,0,0,0,-9,0.172685,0.0002579,0.03604722,7.601998,-9
WB-I-0006,6,7/3/2017 7:00,76.814491,-158.459152,0,219,499,0.86,-1.32,-1.33,-1.36,-1.37,-1.39,-1.36,-0.7,-1.3252,-1.3485,-1.3809,-0.6717,28.18611,28.21795,28.29514,30.69757,22.65069,22.71619,22.83315,24.89633,469.1772,-9,46.9872,-9,37.73032,-9,16.21512,-9,4.392708,5.269465,3.03619,33.58335,-9,3.022403,3.979944,2.160756,25.36838,-9,1.108153,2.012404,0.8449265,12.54109,-9,0,0,0,0,-9,1.0884,0.000264898,0.0605,6.718487,-9
WB-I-0006,6,7/3/2017 8:00,76.81654468,-158.4610846,0,219,499.0002,0.5253002,-1.319941,-1.32016,-1.359946,-1.369947,-1.380271,-1.360005,-0.7293518,-1.324999,-1.349802,-1.378006,-0.734473,28.18891,28.22952,28.29604,30.79755,22.65296,22.72558,22.83385,24.97917,437.5627,-9,35.87106,-9,28.77668,-9,12.68822,-9,3.45671,4.131557,2.321881,26.02236,-9,2.386148,3.141666,1.675152,19.82228,-9,0.8574227,1.56315,0.6457049,9.742609,-9,0,0,0,0,-9,1.363528,0.00024425,0.06039038,1.698997,-9
WB-I-0006,6,7/3/2017 9:00,76.819,-158.462845,0,219,499,0.46,-1.32,-1.32,-1.36,-1.37,-1.38,-1.36,-0.74,-1.3257,-1.3495,-1.3766,-0.6645,28.18914,28.23143,28.29686,30.76453,22.65315,22.72713,22.83449,24.95023,478.782,-9,43.0716,-9,34.27296,-9,14.41344,-9,3.470791,4.402369,2.91744,30.36422,-9,2.396126,3.341449,2.089334,22.84105,-9,0.8751433,1.671159,0.8067863,11.20881,-9,0,0,0,0,-9,1.2698,0.000250956,0.0726,1.770635,-9
WB-I-0006,6,7/3/2017 10:00,76.821228,-158.464294,0,219,499,0.3,-1.32,-1.31,-1.35,-1.36,-1.38,-1.36,-0.73,-1.3324,-1.343,-1.3769,-0.6843,28.18658,28.22259,28.2962,30.72091,22.65116,22.71988,22.83396,24.91561,214.9534,-9,30.12,-9,24.0512,-9,10.5098,-9,2.70996,3.334819,1.967407,21.69874,-9,1.881708,2.562428,1.43031,16.54765,-9,0.6919796,1.29477,0.554645,8.298393,-9,0,0,0,0,-9,1.4512,0.000237014,0.0726,2.800391,-9
WB-I-0006,6,7/3/2017 11:00,76.823486,-158.4655,0,219,499,0.31,-1.32,-1.31,-1.35,-1.36,-1.38,-1.36,-0.71,-1.3378,-1.3451,-1.3769,-0.6825,28.18885,28.22188,28.29363,30.71535,22.65307,22.71933,22.83188,24.91105,296.2905,-9,22.33483,-9,32.3188,-9,13.06218,-9,2.751503,3.681171,2.795611,26.74895,-9,1.948441,2.82779,2.050968,20.83472,-9,0.7171608,1.429658,0.7973391,10.2146,-9,0,0,0,0,-9,1.2698,0.000243985,0.0726,2.461325,-9
WB-I-0006,6,7/3/2017 12:00,76.82552671,-158.4660535,0,219,499.0004,0.381473,-1.32,-1.319806,-1.350002,-1.370022,-1.380001,-1.350031,-0.7395573,-1.339591,-1.342598,-1.375244,-0.6735519,28.18892,28.22076,28.29272,30.638,22.65315,22.71839,22.83112,24.84824,204.6022,-9,28.04477,-9,22.76079,-9,10.22287,-9,2.696911,3.295427,1.880534,20.95774,-9,1.862291,2.50722,1.358382,15.94561,-9,0.6832747,1.262989,0.5246333,7.995891,-9,0,0,0,0,-9,1.54281,0.000244053,0.07257655,20.1886,-9
WB-I-0006,6,7/3/2017 13:00,76.827408,-158.466354,0,219,499,0.26,-1.32,-1.32,-1.35,-1.36,-1.38,-1.36,-0.73,-1.3366,-1.3405,-1.3703,-0.6917,28.19365,28.22022,28.29344,30.70149,22.65694,22.71793,22.83164,24.90014,252.7648,-9,42.6198,-9,33.67168,-9,14.11316,-9,3.331726,4.243903,2.947996,29.99189,-9,2.305291,3.223459,2.106658,22.48552,-9,0.8466993,1.626933,0.8169489,11.02407,-9,0,0,0,0,-9,1.2698,0.000250956,0.0726,2.963645,-9
WB-I-0006,6,7/3/2017 14:00,76.828979,-158.466888,0,219,499,0.44,-1.32,-1.32,-1.35,-1.36,-1.38,-1.36,-0.74,-1.3248,-1.3403,-1.3723,-0.6926,28.19112,28.21626,28.29278,30.68159,22.65475,22.71472,22.83113,24.88408,426.0163,-9,59.0352,-9,46.44888,-9,19.81848,-9,4.495344,5.775812,4.163375,41.62017,-9,3.137774,4.415275,2.988438,31.43477,-9,1.15656,2.234667,1.165151,15.27473,-9,0,0,0,0,-9,1.3605,0.000271869,0.0605,2.461325,-9
WB-I-0006,6,7/3/2017 15:00,76.83039685,-158.4677672,0,219,498.9896,1.016101,-1.320001,-1.320002,-1.359892,-1.359904,-1.38,-1.340098,-0.7299463,-1.319241,-1.351396,-1.37588,-0.603526,28.21745,28.23593,28.29531,30.71405,22.67602,22.7308,22.83323,24.90742,529.7651,-9,94.22782,-9,73.94392,-9,30.55969,-9,6.350055,8.495499,6.818459,65.09487,-9,4.439994,6.484513,4.864338,48.85328,-9,1.633098,3.282141,1.898956,23.42731,-9,0,0,0,0,-9,0.1920849,0.000251132,0.03647947,2.641537,-9
WB-I-0006,6,7/3/2017 16:00,76.83186255,-158.4694085,0,219,499.9892,0.9203596,-1.319998,-1.319998,-1.360036,-1.369897,-1.38,-1.349841,-0.7402247,-1.318097,-1.341691,-1.373686,-0.5946326,28.19042,28.22761,28.28786,30.71083,22.6541,22.72393,22.82715,24.90453,410.236,-9,86.98214,-9,68.79084,-9,29.39051,-9,6.529576,8.386538,6.186145,60.93426,-9,4.651587,6.511908,4.496131,46.89317,-9,1.719035,3.304872,1.758081,22.61,-9,0,0,0,0,-9,0.3592679,0.000251257,0.03639736,1.62883,-9
WB-I-0006,6,7/3/2017 17:00,76.833214,-158.471085,0,219,500,1.08,-1.32,-1.32,-1.36,-1.37,-1.38,-1.35,-0.69,-1.3204,-1.346,-1.37,-0.6212,28.19086,28.22677,28.29019,30.71651,22.65448,22.72331,22.829,24.91,450.6971,-9,106.3236,-9,84.02888,-9,35.73332,-9,8.186542,10.43938,7.600239,75.41962,-9,5.769153,8.015213,5.43299,57.18049,-9,2.122554,4.054008,2.119266,27.421,-9,0,0,0,0,-9,0.1814,0.000230043,0.0242,29.33545,-9
WB-I-0006,6,7/3/2017 18:00,76.83469074,-158.4731827,0,219,499.9992,1.102046,-1.31997,-1.319973,-1.360108,-1.3701,-1.38,-1.350025,-0.6401289,-1.330158,-1.344982,-1.374785,-0.5802683,28.19694,28.22211,28.28633,30.69643,22.65953,22.71951,22.82592,24.89242,509.0523,-9,110.9606,-9,87.88799,-9,37.31632,-9,8.825997,11.05822,7.775668,78.274,-9,6.207872,8.467345,5.529435,59.21149,-9,2.293638,4.300069,2.164563,28.5262,-9,0,0,0,0,-9,0.1804736,0.000278585,0.0360877,3.659065,-9
WB-I-0006,6,7/3/2017 19:00,76.836365,-158.475571,0,219,500,1.81,-1.32,-1.32,-1.35,-1.36,-1.38,-1.35,-0.67,-1.3399,-1.3418,-1.3703,-0.602,28.1965,28.21458,28.28346,30.67772,22.6593,22.71337,22.82355,24.87801,438.4175,-9,161.142,-9,127.321,-9,54.0504,-9,11.90749,15.33775,11.67827,113.7428,-9,8.438957,11.81529,8.35075,86.23196,-9,3.122995,6.000293,3.256868,41.11504,-9,0,0,0,0,-9,0.1814,0.000250956,0.0363,3.001319,-9
WB-I-0006,6,7/3/2017 20:00,76.83821105,-158.478003,0,219,499.9999,1.447444,-1.310071,-1.310106,-1.349971,-1.360007,-1.38,-1.360026,-0.6901993,-1.317817,-1.346942,-1.368328,-0.6408055,28.20259,28.21951,28.28133,30.75952,22.66396,22.71743,22.82179,24.9454,490.3032,-9,120.8634,-9,95.90145,-9,38.87449,-9,9.668706,12.04627,8.464505,85.1831,-9,6.80406,9.220956,6.006284,64.35296,-9,2.525959,4.701214,2.356473,31.05767,-9,0,0,0,0,-9,0.1813336,0.000264562,0.02415542,1.967361,-9
WB-I-0006,6,7/3/2017 21:00,76.840096,-158.48027,0,219,500,1.31,-1.31,-1.31,-1.35,-1.36,-1.38,-1.35,-0.66,-1.2991,-1.3443,-1.3682,-0.6405,28.19565,28.22745,28.28039,30.74225,22.65809,22.72383,22.82103,24.93143,680.1185,-9,136.8954,-9,108.3807,-9,45.34228,-9,9.634061,11.99585,8.415886,84.74976,-9,7.416038,10.17846,6.792667,71.96423,-9,2.758663,5.208842,2.676713,34.78948,-9,0,0,0,0,-9,0.1814,0.000264898,0.0363,2.084585,-9
